"fipscode","datayear","st","cl.blk","ent.blk","lifelos.blk","grp.inst.blk","cl.white","ent.white","lifelos.white","grp.inst.white","cl.nat.am","ent.nat.am","lifelos.nat.am","grp.inst.nat.am","cl.latino","ent.latino","lifelos.latino","grp.inst.latino","cl.asian","ent.asian","lifelos.asian","grp.inst.asian","cl.unk","ent.unk","lifelos.unk","grp.inst.unk","cl.haw.pi","ent.haw.pi","lifelos.haw.pi","grp.inst.haw.pi"
40109,2014,"OK",1368,316,922.928838951311,0,1018,240,747.826560951437,0,549,184,742.629422718808,0,544,159,639.212686567164,45,30,11,506.333333333333,4,NA,NA,NA,NA,40,12,918.307692307692,4
40143,2014,"OK",796,269,656.473684210526,0,782,285,603.857142857143,0,643,242,585.309904153355,0,235,100,549.147321428571,16,28,7,545.037037037037,1,NA,NA,NA,NA,27,14,549.041666666667,6
41039,2014,"OR",89,25,1344.77272727273,7,1089,332,917.297630331754,36,97,34,903.453488372093,2,150,40,936.5,4,11,2,1234.90909090909,0,14,4,510.5,1,12,1,1537.91666666667,1
41047,2014,"OR",58,20,1231.07843137255,4,605,147,876.970383275261,26,81,16,1106.47222222222,3,248,65,789.84188034188,10,10,1,657.7,0,5,3,80.6,1,10,1,1392.3,0
41051,2014,"OR",598,144,1320.10592459605,31,868,261,1025.0172201722,39,335,58,1577.18971061093,8,290,81,934.989247311828,15,48,11,1192.77083333333,2,23,20,90.6521739130435,1,10,1,732.8,0
42003,2014,"PA",1562,628,780.662598707825,427,814,317,641.525032092426,149,5,2,264.75,2,19,13,317.470588235294,2,10,4,559.777777777778,3,231,104,458.957142857143,48,NA,NA,NA,NA
42101,2014,"PA",5963,2648,711.776403811068,0,775,342,626.730225988701,0,4,1,672.75,0,805,400,549.466284074605,0,34,15,835.548387096774,16,1,0,1775,1,18,9,568.6875,0
44007,2014,"RI",593,276,615.795880149813,144,722,293,631.971212121212,177,28,9,949.6,8,487,241,627.269841269841,146,24,8,928.958333333333,6,48,30,310.276595744681,10,1,1,155,1
47093,2014,"TN",332,117,572.496894409938,32,771,347,493.024193548387,55,4,0,953.5,0,73,22,537.191780821918,5,3,2,353,1,NA,NA,NA,NA,5,4,325.2,1
47157,2014,"TN",1143,338,618.733516483516,114,118,52,456.692307692308,17,3,1,504.666666666667,0,30,8,732,2,3,1,235.666666666667,0,NA,NA,NA,NA,2,0,709,0
48029,2014,"TX",826,253,797.949685534591,0,611,221,723.629815745394,0,8,0,746.125,0,3915,1393,648.909280500521,0,23,9,696.521739130435,4,69,29,441.159420289855,0,1,0,4203,0
48113,2014,"TX",2009,786,664.483494159472,0,852,357,571.879474940334,0,37,15,406.432432432432,0,1388,591,527.068432671082,0,36,11,611.722222222222,0,54,23,363.685185185185,1,5,2,980.8,1
48201,2014,"TX",3477,932,919.850908025776,0,1059,352,796.311004784689,0,19,7,869.105263157895,1,1611,443,822.439622641509,0,32,7,984.375,0,69,31,476.985074626866,0,3,0,558,1
48215,2014,"TX",8,2,432.625,0,30,19,354.655172413793,5,3,2,287,0,997,356,562.298136645963,0,1,0,368,0,9,5,357.444444444444,0,NA,NA,NA,NA
48439,2014,"TX",786,217,716.038157894737,0,704,238,646.757225433526,0,15,2,664.285714285714,0,539,204,606.739130434783,0,26,7,843.16,6,19,8,418.736842105263,0,5,1,652.4,0
48453,2014,"TX",528,190,675.652173913043,0,313,122,503.933774834437,0,9,0,692.222222222222,1,733,294,499.882352941176,0,12,4,400.416666666667,1,22,5,518.318181818182,1,NA,NA,NA,NA
49035,2014,"UT",159,58,678.649350649351,0,782,385,516.75,89,61,23,716.851851851852,7,396,200,514.801587301587,61,18,10,357.117647058824,1,5,4,344,0,22,16,357.380952380952,4
49049,2014,"UT",32,15,960.066666666667,4,791,381,553.966189856957,78,39,8,731.368421052632,2,148,68,556.070921985816,16,16,4,795.875,1,3,2,360.333333333333,0,9,5,528,0
53011,2014,"WA",159,60,742.880794701987,15,720,243,696.051020408163,0,76,18,908.959459459459,2,142,44,818.289855072464,10,27,9,794.037037037037,1,11,6,389.818181818182,1,18,13,217,3
53033,2014,"WA",1024,375,758.535900104058,0,869,328,688.093301435407,48,266,60,953.085365853659,17,374,180,579.469444444444,19,107,64,496.490384615385,5,6,6,40.3333333333333,1,69,32,617.676470588235,1
53053,2014,"WA",607,248,663.81601362862,24,1138,459,564.60559566787,34,159,64,694.901315789474,0,181,58,669.684210526316,4,74,28,505.675675675676,3,25,22,182.52,0,66,42,308.295081967213,2
53061,2014,"WA",167,50,688.073170731707,8,902,332,627.554926387316,0,164,63,720.382716049383,12,202,63,678.949748743719,12,26,5,662.28,1,6,6,120.166666666667,0,19,8,753.578947368421,2
53063,2014,"WA",232,101,582.959090909091,14,1129,408,665.653419593346,0,253,119,574.683333333333,14,96,43,503.068181818182,8,10,6,314,0,13,10,191.923076923077,0,22,7,587.045454545455,3
55079,2014,"WI",2295,813,821.408819476344,310,533,223,590.278656126482,0,112,48,633.522935779817,5,362,134,675.910364145658,31,22,2,723.363636363636,1,93,66,354.623655913978,5,2,1,1651,0
8,2013,"AK",58,19,636.293103448276,1,480,153,650.489539748954,20,1035,333,744.524573721164,74,48,15,652.583333333333,3,16,3,489.25,1,60,32,370.983333333333,3,5,2,844.4,1
8,2013,"AL",2025,746,884.2636968766,0,3502,1459,634.622541825653,0,30,10,1436.13793103448,7,285,92,622.456834532374,0,12,7,653.083333333333,2,66,43,267.257575757576,0,11,9,147.909090909091,0
8,2013,"AR",2080,1014,549.517866129844,331,4736,2478,432.645231846019,845,106,42,704.515151515152,17,371,207,405.342696629213,61,45,20,530.272727272727,12,19,10,196.277777777778,0,54,27,430.264150943396,20
8,2013,"AZ",132,63,516.661157024793,0,1462,675,445.419700214133,0,225,106,440.796208530806,0,819,430,408.031367628607,0,16,7,502.5,0,163,84,341.063694267516,0,9,6,313.333333333333,1
8,2013,"CA",1497,566,819.708779443255,211,6266,2610,655.92393133625,740,1122,434,766.7841796875,96,4884,2069,662.560418027433,655,317,129,681.831125827815,31,124,96,275.02479338843,19,102,41,636.489795918367,18
8,2013,"CO",726,315,643.393987341772,0,3041,1423,605.385287691187,0,120,44,525.18691588785,0,2016,930,572.95,0,58,20,582.173076923077,0,19,9,879.411764705882,6,15,8,606.615384615385,0
8,2013,"CT",819,242,1095.77706185567,0,1171,379,881.067256637168,0,14,3,1558.14285714286,0,509,164,927.296146044625,0,21,4,1981.57142857143,5,11,8,328.363636363636,2,10,6,337.4,3
8,2013,"DE",651,187,801.327476038339,72,426,160,613.683574879227,47,NA,NA,NA,NA,77,32,592.789473684211,8,6,0,705.8,1,NA,NA,NA,NA,NA,NA,NA,NA
8,2013,"FL",3783,1626,568.369835880023,426,8424,3708,471.570455405576,667,97,41,473.813186813187,6,1372,559,512.020979020979,106,50,20,426.227272727273,4,63,39,319.440677966102,6,26,12,370.769230769231,3
8,2013,"GA",4736,1980,538.185316231756,0,5758,2634,482.618900779975,0,30,10,497.533333333333,5,808,383,466.22010178117,0,38,28,349.026315789474,4,7,4,264.571428571429,3,11,7,207.818181818182,1
8,2013,"HI",29,16,417.071428571429,2,147,89,395.281481481481,0,23,17,388.5,3,13,6,308.5,1,269,128,580.967871485944,0,19,18,272,1,304,121,617.084870848709,0
8,2013,"IA",1243,504,677.350427350427,175,5845,2525,578.215661337209,734,301,126,590.729166666667,23,732,317,564.369030390738,76,58,23,511.543859649123,4,226,152,290.633027522936,26,48,21,623.311111111111,9
8,2013,"ID",68,18,664.375,7,1792,900,448.270429159318,134,214,109,516.221105527638,20,344,184,413.979041916168,18,4,1,467,1,15,14,134.2,0,NA,NA,NA,NA
8,2013,"IL",3067,756,1164.04049531459,305,5874,1607,862.537877480587,0,5,1,608,0,412,132,801.534146341463,30,19,5,914.789473684211,3,149,62,720.469798657718,6,3,0,1635.66666666667,0
8,2013,"IN",1760,712,608.985276796231,0,8856,4167,509.889608859566,0,61,30,719.035087719298,6,579,261,469.565217391304,0,37,12,523.805555555556,7,29,7,382.703703703704,5,23,9,568.391304347826,1
8,2013,"KS",1122,430,707.077767612077,0,5099,2241,569.936109987869,204,143,70,533.847826086957,4,785,353,532.173745173745,49,48,30,341.583333333333,3,4,2,1435.25,1,7,1,615.857142857143,0
8,2013,"KY",1059,426,612.736947791165,211,7828,3549,549.306605055722,1296,18,6,556.75,4,415,206,484.017676767677,45,25,18,252.25,2,329,198,307.012307692308,54,10,3,570.888888888889,3
8,2013,"LA",3496,1676,612.908674404398,294,3626,1663,537.214427157001,187,34,23,420.40625,3,119,57,511.474137931034,10,8,6,332.625,0,84,43,465.073170731707,5,17,7,410,0
8,2013,"MA",585,235,663.170598911071,0,1701,685,660.445962732919,219,78,24,688,5,193,84,716.541899441341,25,32,15,486.645161290323,2,142,80,434.925925925926,15,1,1,96,0
8,2013,"MD",1802,496,1054.9142199194,0,1669,573,734.976070528967,0,5,2,360,1,258,86,856.484251968504,25,30,15,666.266666666667,0,172,100,396.331395348837,0,5,3,397.6,0
8,2013,"ME",158,57,639.361842105263,10,1521,586,753.957632817754,0,80,21,707.438356164384,3,399,166,508.675949367089,5,18,5,815.625,0,267,126,427.477099236641,0,10,1,797,0
8,2013,"MI",3036,1148,596.352941176471,0,7268,2848,527.125578784902,0,495,196,556.434511434511,0,637,257,516.49918699187,0,46,26,310.711111111111,2,8,6,250.857142857143,1,6,0,1260.33333333333,0
8,2013,"MN",971,549,434.251833740831,229,3934,2169,448.283590623213,1080,1929,915,541.450180072029,280,485,274,393.162471395881,128,75,50,360.78125,15,41,30,199.846153846154,12,10,8,397.5,4
8,2013,"MO",1669,607,788.500309981401,0,9277,3667,591.37654389674,0,60,28,418.118644067797,5,345,164,510.479166666667,22,18,7,540.555555555556,0,210,106,419.985507246377,15,9,3,362.777777777778,0
8,2013,"MS",2987,1128,726.396825396825,0,2849,1256,521.946071428571,0,11,5,667.9,0,176,63,490.772727272727,0,22,8,632.545454545455,1,68,45,328.794117647059,0,6,4,282,0
8,2013,"MT",125,60,564.40350877193,17,1741,764,538.041616405308,170,1322,524,693.531516183986,112,152,60,554.986577181208,13,6,4,279,1,38,20,427.029411764706,4,13,2,729.307692307692,0
8,2013,"NC",5387,2066,676.341928251121,0,6506,2601,593.416975881262,0,455,191,478.08185840708,0,872,347,622.536416184971,0,56,25,469.392857142857,4,90,53,379.166666666667,0,35,17,419.085714285714,4
8,2013,"ND",120,67,425.646017699115,29,1071,505,501.772502472799,230,673,298,641.437802907916,115,76,37,482.378378378378,19,11,8,306.7,3,54,34,301.537037037037,13,7,2,420,2
8,2013,"NE",210,77,642.203980099502,19,2205,853,621.712517848644,261,535,208,667.671517671518,49,467,195,573.570469798658,58,13,7,418.230769230769,1,89,48,330.011627906977,12,4,0,833.25,0
8,2013,"NH",99,45,682.6,0,960,462,647.987119437939,0,18,7,649.941176470588,4,96,41,557.101123595506,0,11,5,614,1,94,39,738.240963855422,13,4,1,421.5,1
8,2013,"NJ",3424,1401,715.255358807083,321,2958,1363,519.690509915014,217,13,6,733.7,2,1672,734,537.688555347092,120,76,42,279.4,3,564,287,377.584699453552,28,8,4,595.5,0
8,2013,"NM",147,68,549.272727272727,13,694,353,436.069321533923,53,334,175,475.858461538462,62,1463,729,457.200711743772,93,2,2,32,0,16,15,32.5625,2,1,1,1,0
8,2013,"NV",39,6,865.948717948718,4,518,163,698.294820717132,0,50,12,927.30612244898,4,65,23,627.360655737705,1,4,2,387,0,3,2,235.333333333333,0,5,2,1077.5,0
8,2013,"NY",3737,1347,852.295005807201,0,5560,1987,750.236490303144,0,113,32,614.981651376147,0,886,332,706.183894230769,0,65,20,902.344262295082,11,434,163,664.059113300493,0,2,1,376.5,0
8,2013,"OH",2168,1012,588.569451309936,304,7960,3864,498.567624850974,0,58,29,507.578947368421,5,400,173,548.567010309278,40,23,12,378.571428571429,1,196,152,157.158163265306,19,12,3,548.181818181818,1
8,2013,"OK",1318,498,702.371158392435,0,3930,1684,557.473408435944,0,3026,1236,622.369067941277,0,656,275,552.174652241113,46,41,21,425.230769230769,0,1,1,6,1,99,40,564.707865168539,8
8,2013,"OR",306,96,897.166077738516,19,4511,1510,795.883174307657,195,841,221,1039.48421052632,35,976,394,652.268008474576,21,45,13,1040.68181818182,0,326,192,306.363354037267,10,43,20,674.5,2
8,2013,"PA",3611,1437,701.114812611541,837,8222,3577,589.834263465282,0,61,35,573.122807017544,13,1467,602,624.031768953069,283,56,28,729.173076923077,14,41,24,312.756097560976,6,20,6,715.647058823529,5
8,2013,"PR",690,220,1541.3626707132,134,36,16,1186.58333333333,8,5,0,1966,0,4053,1089,1533.16207332491,614,7,4,1377.57142857143,0,42,15,624.809523809524,10,1,0,620,0
8,2013,"RI",241,127,650.243362831858,63,710,312,666.286809815951,199,15,5,958.714285714286,3,166,84,488.046666666667,60,12,2,1016.63636363636,3,23,13,332.086956521739,2,NA,NA,NA,NA
8,2013,"SC",2670,1217,717.586234177215,586,2944,1516,520.306878306878,719,10,6,218.777777777778,1,293,150,464.684027777778,47,16,10,691.285714285714,3,48,35,184.936170212766,5,8,5,429.875,1
8,2013,"SD",182,86,615.994117647059,30,695,291,637.156017830609,100,1337,516,720.669902912621,220,57,26,561.2,10,12,4,695.636363636364,1,9,6,37.8888888888889,0,4,1,805.5,1
8,2013,"TN",2047,1029,482.581658938691,0,8414,4044,461.124276388718,0,40,14,668.179487179487,4,614,300,437.626666666667,65,11,6,419.3,0,305,104,273.135313531353,0,14,5,392,2
8,2013,"TX",4882,1629,757.900732984293,0,10278,4192,605.629397110115,0,206,68,700.485,0,9111,3425,667.60659612787,0,86,40,485.811764705882,0,331,157,403.918181818182,0,26,8,420.230769230769,2
8,2013,"UT",137,60,814.438461538462,13,2461,1139,495.167712254287,0,168,62,736.666666666667,18,593,261,491.221238938053,51,22,12,709.909090909091,3,15,7,305.333333333333,1,22,12,495.863636363636,2
8,2013,"VA",2774,966,786.314370151459,0,3717,1371,621.94686123348,0,20,7,692.05,1,544,179,688.042750929368,58,58,25,523.068965517241,5,47,27,471.297872340426,4,22,8,514.809523809524,4
8,2013,"VT",47,23,506.857142857143,15,1516,632,610.591922005571,217,1,1,101,0,11,5,376.777777777778,1,12,6,368.7,4,17,10,427.125,0,NA,NA,NA,NA
8,2013,"WA",416,140,781.557788944724,24,3603,1313,672.932369942196,0,1002,347,808.860192102455,0,1287,483,657.073717948718,41,65,20,632.923076923077,2,58,54,123.793103448276,0,40,19,481.131578947368,1
8,2013,"WI",1803,786,654.928226779252,286,4403,1936,606.505730309681,637,581,307,533.492337164751,78,673,332,570.772727272727,87,98,49,549.340659340659,14,131,85,333.6,14,20,4,673.5,3
8,2013,"WV",899,359,556.055427251732,0,6824,3018,502.024166411747,0,20,7,1190.45,10,86,40,468.297619047619,27,22,8,567.227272727273,7,43,30,319.744186046512,9,12,5,660.555555555556,0
8,2013,"WY",94,41,559.471264367816,25,1433,760,438.260969976905,428,47,18,675.395348837209,10,280,167,400.338461538462,85,14,3,303,1,21,16,383.578947368421,3,1,0,735,0
1073,2013,"AL",1050,469,917.834693877551,0,337,149,726.699029126214,0,1,0,405,0,71,46,454,0,3,0,662.5,1,50,47,100.469387755102,0,NA,NA,NA,NA
2020,2013,"AK",169,79,599.819875776398,10,247,101,734.590717299578,7,613,226,680.658940397351,19,22,8,784.045454545455,1,23,15,323.565217391304,1,37,22,324.945945945946,0,29,10,638.241379310345,1
4013,2013,"AZ",2501,1106,508.920875420875,0,4734,2035,476.901822973863,0,947,421,467.013201320132,0,5296,2246,481.48203125,0,83,38,425.731707317073,0,511,366,233.650294695481,0,56,24,452.821428571429,0
4019,2013,"AZ",635,288,529.5,0,1922,894,494.851111111111,0,393,170,461.532085561497,0,2144,998,481.750370004933,0,49,21,592.155555555556,0,379,221,297.767195767196,0,24,12,461.833333333333,0
4021,2013,"AZ",136,55,559.341085271318,0,663,285,484.770465489567,0,118,55,547.045045045045,0,392,147,546.259259259259,0,6,6,71,0,31,28,164.741935483871,0,8,3,399.875,0
6001,2013,"CA",1442,449,1302.63869463869,268,278,113,711.377952755906,35,50,12,952.340909090909,7,443,149,843.349397590361,74,101,49,681.073684210526,14,8,5,904.25,0,18,7,993.666666666667,4
6013,2013,"CA",649,220,1113.27805695142,136,441,163,717.95421686747,61,25,6,1365.41666666667,3,345,150,682.7583081571,55,53,17,780.807692307692,9,9,6,299.555555555556,2,23,6,1547.78947368421,6
6019,2013,"CA",481,193,1170.85651214128,40,314,110,915.374581939799,25,467,153,879.399061032864,12,1213,532,928.330434782609,70,128,47,942.7,3,1,0,474,0,3,0,1133,1
6029,2013,"CA",369,90,991.766467065868,48,718,233,890.885714285714,74,44,10,1555,5,1185,417,820.896925858951,91,26,10,781.083333333333,4,37,9,1865.47222222222,2,6,1,749.166666666667,0
6037,2013,"CA",8813,3075,1233.52525003087,950,2734,1103,739.572642967542,248,201,77,1063.46153846154,17,17282,7399,715.706468871595,1386,579,244,649.616071428571,38,114,92,158.938596491228,14,150,68,713,2
6059,2013,"CA",218,73,1099.54,34,898,271,849.170138888889,79,21,8,708.952380952381,0,2072,646,877.180830039526,193,156,63,748.058064516129,10,3,1,196.333333333333,0,23,9,726.913043478261,0
6065,2013,"CA",1249,551,739.025371828521,151,1632,702,607.315653298836,135,198,82,698.690607734807,13,3222,1386,627.377395902181,212,109,44,481.180952380952,3,1,1,26,0,31,13,549.967741935484,0
6067,2013,"CA",1589,618,981.412966878083,299,984,410,773.182940516274,139,138,58,751.066666666667,15,686,283,819.127795527157,78,186,100,581.316455696203,22,33,32,232.515151515152,11,29,14,777.038461538462,9
6071,2013,"CA",1537,624,795.911744266852,222,1599,655,715.43383805135,158,75,16,893.479452054794,5,2764,1150,701.644905660377,244,46,18,671.04347826087,2,99,43,866.438775510204,2,30,6,874.925925925926,2
6073,2013,"CA",1252,382,1052.81872852234,242,1176,411,692.276112624886,154,143,36,981.626016260163,26,2300,835,795.804779080253,306,185,55,899.773480662983,33,24,18,273.291666666667,4,49,14,832.95652173913,1
6075,2013,"CA",850,187,1899.61118508655,130,115,41,979.064814814815,13,22,6,1846.26315789474,1,256,81,1102.34156378601,40,111,31,1123.11650485437,9,1,0,2119,0,34,10,775.709677419355,3
6077,2013,"CA",540,148,1031.39130434783,106,399,143,967.365333333333,57,52,14,1307.06666666667,4,705,268,946.303490136571,87,106,29,928.653846153846,6,4,1,1137.5,0,10,1,854.333333333333,1
6085,2013,"CA",244,85,1065.1214953271,43,281,118,792.692607003891,39,70,34,727.929824561404,11,1158,492,741.243371212121,165,137,68,571.582089552239,20,NA,NA,NA,NA,21,12,761,3
6107,2013,"CA",75,23,918.871428571429,7,365,119,725.864161849711,13,34,12,1094.34375,2,874,338,692.512077294686,40,15,3,613.133333333333,2,NA,NA,NA,NA,1,0,3158,0
6111,2013,"CA",103,39,861.463917525773,25,337,124,633.560606060606,48,13,2,1683.66666666667,3,849,369,588.307971014493,115,19,8,502.111111111111,3,5,5,43.2,2,4,1,588.75,0
8031,2013,"CO",643,269,903.910815939279,0,335,151,825.424242424242,0,57,32,545.411764705882,0,822,353,604.622695035461,0,29,8,895.703703703704,8,7,3,474.428571428571,1,4,1,1220.25,2
8041,2013,"CO",328,164,563.580756013746,0,771,361,543.555555555556,0,19,8,400.588235294118,0,347,199,446.660066006601,0,44,11,716.190476190476,11,4,2,287,1,8,3,666.285714285714,4
8059,2013,"CO",109,47,623.734042553191,0,633,276,613.205309734513,0,23,8,799.190476190476,2,343,164,543.274834437086,0,4,1,497,2,13,10,415.583333333333,11,4,0,1287,3
9003,2013,"CT",636,169,1235.13477537438,0,301,79,1171.72473867596,0,3,2,443.5,1,577,195,1112.85218978102,0,11,2,692.272727272727,1,19,13,249.368421052632,5,2,0,1647.5,1
9009,2013,"CT",723,201,1235.15988372093,0,457,161,1024.95067264574,0,4,0,2550.25,2,497,153,998.812903225807,0,3,1,717.666666666667,2,12,10,221.25,5,3,0,1323.33333333333,0
11001,2013,"DC",1813,353,1558.85562757808,0,8,1,2034.625,0,NA,NA,NA,NA,57,13,1281.81818181818,0,1,0,801,0,58,33,342.631578947368,3,1,0,987,0
12011,2013,"FL",1489,749,581.624728850325,259,601,272,518.41637630662,80,36,23,378.085714285714,2,342,190,474.655589123867,32,11,2,800.666666666667,4,5,4,272.8,0,1,1,152,0
12031,2013,"FL",757,334,533.805084745763,89,497,198,474.901673640167,33,1,0,413,0,67,28,369.901639344262,4,6,4,263.6,0,9,2,498.777777777778,0,1,0,393,1
12057,2013,"FL",1411,523,668.938867924528,206,1279,507,594.802143446002,131,4,2,323.25,0,523,238,539.48031496063,56,16,12,265.625,0,7,1,953.142857142857,1,1,0,448,0
12086,2013,"FL",1816,755,711.542479908152,291,132,77,441.023076923077,22,5,4,246.6,0,999,448,531.389177939646,161,6,0,322.333333333333,0,22,12,334.454545454545,6,NA,NA,NA,NA
12095,2013,"FL",691,312,597.212732919255,99,441,191,490.938679245283,25,1,1,189,0,221,112,497.887323943662,21,5,0,967,0,5,5,80.6,0,NA,NA,NA,NA
12099,2013,"FL",952,458,542.976,216,515,253,498.896341463415,76,1,0,846,0,343,183,437.357142857143,72,8,6,365.5,3,4,0,899,2,NA,NA,NA,NA
12101,2013,"FL",154,59,514.69387755102,19,1036,408,471.112449799197,83,6,0,798.5,0,127,47,485.776859504132,15,8,5,436.125,0,6,3,315.666666666667,1,5,4,179.4,0
12103,2013,"FL",783,328,643.07133243607,75,1217,479,574.313691507799,127,6,0,672.5,0,170,59,513.65,16,9,3,714,1,9,6,323,2,9,0,469.333333333333,0
12105,2013,"FL",403,138,665.452777777778,56,915,357,495.633456334563,97,9,4,1112.33333333333,1,218,116,443.70243902439,26,1,1,348,1,15,9,430.071428571429,1,2,1,327,0
12127,2013,"FL",297,107,662.468864468864,26,735,223,608.788098693759,54,4,1,362.5,0,68,13,626.9375,5,NA,NA,NA,NA,12,7,344.083333333333,0,NA,NA,NA,NA
13089,2013,"GA",914,438,468.124004550626,0,47,22,330.085106382979,8,2,1,591,0,39,13,672.394736842105,9,10,6,652.333333333333,0,4,3,86,0,1,1,16,0
13121,2013,"GA",1028,424,619.142709410548,0,52,26,454.285714285714,8,1,0,0,0,33,19,247.363636363636,4,3,2,506.333333333333,0,4,4,6.25,0,NA,NA,NA,NA
15003,2013,"HI",124,76,432.172413793103,0,116,72,340.616071428571,0,78,41,593.013888888889,16,19,13,533.315789473684,1,570,269,596.290076335878,0,10,7,661,2,344,149,629.064102564103,0
17031,2013,"IL",6070,970,1852.79347639485,0,1055,226,1303.96209912536,0,6,0,2090,0,769,185,1414.31481481481,53,30,6,1079.6,4,157,42,906.516129032258,17,1,0,784,0
