"state.fips","year","tot.pop","child.pop","adult.pop","wht.pop","wht.child.pop","wht.adult.pop","blk.pop","blk.child.pop","blk.adult.pop","ai.pop","ai.child.pop","ai.adult.pop","aa.pop","aa.child.pop","aa.adult.pop","lat.pop","lat.child.pop","lat.adult.pop"
"01",1990,4050055,1050041,3000014,2987764,696535,2291229,1024198,341834,682364,16224,5493,10731,21869,6179,15690,24107,7742,16365
"01",1991,4099156,1060794,3038362,3018779,702743,2316036,1040280,345949,694331,17015,5703,11312,23082,6399,16683,25012,7726,17286
"01",1992,4154014,1072873,3081141,3051680,709423,2342257,1060627,351142,709485,17357,5626,11731,24350,6682,17668,26745,8186,18559
"01",1993,4214202,1085606,3128596,3088449,716700,2371749,1081479,356205,725274,18002,5682,12320,26272,7019,19253,29537,9134,20403
"01",1994,4260229,1097180,3163049,3114389,722473,2391916,1099593,361506,738087,18566,5821,12745,27681,7380,20301,33152,10469,22683
"01",1995,4296800,1110553,3186247,3134093,730857,2403236,1114033,365726,748307,19386,5994,13392,29288,7976,21312,37268,12201,25067
"01",1996,4331102,1112092,3219010,3154959,732408,2422551,1125093,365140,759953,20493,6194,14299,30557,8350,22207,42796,14058,28738
"01",1997,4367935,1122893,3245042,3174843,739291,2435552,1140120,368582,771538,21229,6374,14855,31743,8646,23097,49427,16746,32681
"01",1998,4404701,1118252,3286449,3198040,737118,2460922,1152248,366231,786017,21783,6232,15551,32630,8671,23959,56899,18994,37905
"01",1999,4430141,1121287,3308854,3211308,739653,2471655,1162673,366472,796201,22666,6371,16295,33494,8791,24703,65183,21638,43545
"01",2000,4452173,1122273,3329900,3219856,739988,2479868,1170617,365774,804843,25139,7222,17917,36561,9289,27272,77016,25127,51889
"01",2001,4467634,1120409,3347225,3225628,738706,2486922,1177479,364515,812964,26010,7368,18642,38517,9820,28697,85722,28255,57467
"01",2002,4480089,1116590,3363499,3229712,735933,2493779,1182591,362909,819682,27003,7442,19561,40783,10306,30477,94179,31429,62750
"01",2003,4503491,1113083,3390408,3241836,734154,2507682,1190183,360328,829855,28065,7671,20394,43407,10930,32477,103472,35008,68464
"01",2004,4530729,1113662,3417067,3255811,734220,2521591,1199192,359856,839336,28974,7824,21150,46752,11762,34990,113284,38776,74508
"01",2005,4569805,1117229,3452576,3279048,737450,2541598,1210903,359220,851683,29957,7935,22022,49897,12624,37273,124822,43562,81260
"01",2006,4628981,1126798,3502183,3314160,743621,2570539,1230534,361353,869181,31165,8236,22929,53122,13588,39534,137842,48914,88928
"01",2007,4672840,1132296,3540544,3340633,747535,2593098,1243867,361556,882311,32273,8640,23633,56067,14565,41502,150652,54450,96202
"01",2008,4718206,1134927,3583279,3366536,749766,2616770,1259177,360757,898420,33518,8980,24538,58975,15424,43551,163709,59786,103923
"01",2009,4757938,1134192,3623746,3389202,748473,2640729,1271247,360038,911209,34844,9475,25369,62645,16206,46439,176518,64387,112131
"01",2010,4785161,1130219,3654942,3402493,745314,2657179,1281712,358126,923586,35766,9833,25933,65190,16946,48244,186652,67952,118700
"01",2011,4801108,1125009,3676099,3408826,743399,2665427,1289056,354717,934339,35912,9510,26402,67314,17383,49931,190938,71181,119757
"01",2012,4816089,1116243,3699846,3412888,738544,2674344,1297434,350713,946721,36000,9217,26783,69767,17769,51998,192806,72295,120511
"01",2013,4830533,1108916,3721617,3415240,734176,2681064,1306975,347614,959361,36082,8969,27113,72236,18157,54079,195158,74054,121104
"01",2014,4846411,1106370,3740041,3418543,731476,2687067,1316320,347259,969061,36586,9012,27574,74962,18623,56339,199106,76362,122744
"01",2015,4858979,1103496,3755483,3418094,727564,2690530,1325905,347649,978256,37228,9124,28104,77752,19159,58593,203325,78407,124918
"02",1990,553290,177502,375788,423276,126947,296329,22665,8260,14405,87214,35794,51420,20135,6501,13634,17228,6769,10459
"02",1991,570193,182180,388013,436361,129986,306375,23030,8492,14538,89608,36891,52717,21194,6811,14383,17838,6983,10855
"02",1992,588736,184878,403858,449292,131296,317996,24744,9041,15703,92191,37432,54759,22509,7109,15400,18617,7216,11401
"02",1993,599432,187190,412242,454995,131749,323246,26577,9779,16798,94087,38186,55901,23773,7476,16297,19120,7441,11679
"02",1994,603308,187439,415869,456674,131200,325474,26129,9795,16334,95764,38734,57030,24741,7710,17031,19828,7651,12177
"02",1995,604412,184990,419422,456965,128858,328107,24854,9272,15582,96969,38945,58024,25624,7915,17709,20423,7826,12597
"02",1996,608569,185360,423209,457769,128208,329561,24463,9067,15396,99390,39829,59561,26947,8256,18691,21067,8104,12963
"02",1997,612968,188280,424688,457908,128916,328992,25352,9692,15660,101459,40891,60568,28249,8781,19468,22196,8759,13437
"02",1998,619932,192636,427296,460556,131040,329516,26194,10279,15915,103986,42215,61771,29196,9102,20094,22831,9178,13653
"02",1999,624779,191422,433357,462052,129231,332821,26610,10444,16166,105727,42407,63320,30390,9340,21050,23997,9509,14488
"02",2000,627963,190615,437348,461096,127432,333664,26707,10439,16268,107966,42938,65028,32194,9806,22388,25963,10298,15665
"02",2001,633714,188771,444943,463818,125356,338462,27347,10493,16854,108715,42748,65967,33834,10174,23660,27989,10989,17000
"02",2002,642337,188482,453855,468708,124337,344371,28157,10708,17449,109756,42694,67062,35716,10743,24973,29943,11801,18142
"02",2003,648414,186843,461571,471541,122436,349105,28196,10700,17496,110936,42484,68452,37741,11223,26518,31417,12398,19019
"02",2004,659286,186335,472951,478466,121418,357048,28663,10759,17904,112721,42489,70232,39436,11669,27767,32879,12879,20000
"02",2005,666946,185304,481642,482692,120181,362511,28771,10739,18032,114256,42383,71873,41227,12001,29226,34422,13345,21077
"02",2006,675302,185580,489722,487954,120029,367925,29078,10823,18255,115621,42356,73265,42649,12372,30277,35505,13746,21759
"02",2007,680300,184344,495956,490413,119047,371366,29592,10764,18828,116298,41939,74359,43997,12594,31403,36229,13918,22311
"02",2008,687455,183124,504331,493965,117376,376589,30075,10903,19172,117376,41578,75798,46039,13267,32772,37256,14193,23063
"02",2009,698895,186351,512544,499867,118779,381088,30573,11292,19281,119327,41774,77553,49128,14506,34622,38232,14652,23580
"02",2010,714021,188035,525986,509841,119476,390365,31880,11459,20421,120777,41813,78964,51523,15287,36236,40055,15045,25010
"02",2011,722720,188581,534139,513911,119113,394798,33072,11688,21384,122187,42165,80022,53550,15615,37935,42426,15585,26841
"02",2012,731228,188403,542825,517551,118031,399520,35207,11831,23376,122851,42497,80354,55619,16044,39575,46031,16450,29581
"02",2013,737442,188299,549143,520073,117309,402764,36441,11904,24537,123432,42738,80694,57496,16348,41148,49068,17190,31878
"02",2014,737046,187079,549967,517488,116111,401377,36605,11924,24681,123737,42452,81285,59216,16592,42624,50618,17396,33222
"02",2015,738432,186266,552166,516494,115193,401301,37042,12036,25006,123952,42169,81783,60944,16868,44076,51826,17467,34359
"04",1990,3684097,1006040,2678057,3293186,856223,2436963,115796,40996,74800,215940,91701,124239,59175,17120,42055,697660,272257,425403
"04",1991,3788576,1028285,2760291,3380441,872923,2507518,121994,43293,78701,222457,93985,128472,63684,18084,45600,737846,284233,453613
"04",1992,3915740,1055572,2860168,3490693,895137,2595556,127617,45243,82374,229298,96283,133015,68132,18909,49223,787515,301477,486038
"04",1993,4065440,1094233,2971207,3620665,926634,2694031,133252,47494,85758,237276,99437,137839,74247,20668,53579,842872,321071,521801
"04",1994,4245089,1119857,3125232,3778735,947261,2831474,141948,49877,92071,243930,100823,143107,80476,21896,58580,899570,335643,563927
"04",1995,4432499,1173391,3259108,3941788,992172,2949616,150424,53240,97184,253174,104425,148749,87113,23554,63559,965163,360810,604353
"04",1996,4586940,1215285,3371655,4075957,1027672,3048285,157868,55758,102110,259560,106610,152950,93555,25245,68310,1028042,384032,644010
"04",1997,4736990,1237159,3499831,4207817,1047461,3160356,164445,57074,107371,265399,106562,158837,99329,26062,73267,1091765,404644,687121
"04",1998,4883342,1285794,3597548,4337508,1090390,3247118,171440,60114,111326,269706,107768,161938,104688,27522,77166,1162762,435886,726876
"04",1999,5023823,1332396,3691427,4460582,1131681,3328901,177619,62507,115112,275286,109409,165877,110336,28799,81537,1235716,467426,768290
"04",2000,5160586,1373414,3787172,4578915,1167892,3411023,184843,64779,120064,280002,110498,169504,116826,30245,86581,1309389,498147,811242
"04",2001,5273477,1399015,3874462,4669299,1188248,3481051,194201,67595,126606,284705,110879,173826,125272,32293,92979,1366916,519417,847499
"04",2002,5396255,1427938,3968317,4766279,1210706,3555573,204176,70592,133584,291458,112172,179286,134342,34468,99874,1426437,541867,884570
"04",2003,5510364,1453671,4056693,4854518,1229787,3624731,213993,73921,140072,298633,113313,185320,143220,36650,106570,1480908,562880,918028
"04",2004,5652404,1484454,4167950,4965804,1252485,3713319,226956,77968,148988,306256,114761,191495,153388,39240,114148,1541006,585359,955647
"04",2005,5839077,1529168,4309909,5111992,1285386,3826606,243074,83400,159674,316197,117134,199063,167814,43248,124566,1618339,614466,1003873
"04",2006,6029141,1574867,4454274,5255478,1318669,3936809,262150,89440,172710,327058,119054,208004,184455,47704,136751,1701963,645920,1056043
"04",2007,6167681,1607895,4559786,5354405,1340740,4013665,278537,94709,183828,336800,120984,215816,197939,51462,146477,1773645,672537,1101108
"04",2008,6280362,1628651,4651711,5429954,1352190,4077764,294617,99496,195121,346539,122661,223878,209252,54304,154948,1830866,690967,1139899
"04",2009,6343154,1627343,4715811,5464047,1344783,4119264,308020,103430,204590,353144,122762,230382,217943,56368,161575,1866820,697615,1169205
"04",2010,6408208,1626111,4782097,5505096,1339850,4165246,317889,105374,212515,359533,122741,236792,225690,58146,167544,1903754,703349,1200405
"04",2011,6468732,1614034,4854698,5543029,1326089,4216940,326945,106427,220518,364935,122501,242434,233823,59017,174806,1934892,697569,1237323
"04",2012,6553262,1614004,4939258,5600563,1321967,4278596,337933,108487,229446,371739,123345,248394,243027,60205,182822,1973387,698362,1275025
"04",2013,6630799,1613872,5016927,5652949,1317587,4335362,348529,111021,237508,377148,123903,253245,252173,61361,190812,2011295,699200,1312095
"04",2014,6728783,1619031,5109752,5721892,1317597,4404295,361030,114075,246955,383240,124405,258835,262621,62954,199667,2055560,702763,1352797
"04",2015,6828065,1622850,5205215,5790662,1316179,4474483,374864,117398,257466,388640,124494,264146,273899,64779,209120,2098410,704841,1393569
"05",1990,2356586,620933,1735653,1956611,476397,1480214,375370,137032,238338,12356,3620,8736,12249,3884,8365,19208,7238,11970
"05",1991,2383144,626212,1756932,1977662,480194,1497468,380194,138328,241866,12598,3739,8859,12690,3951,8739,21067,7836,13231
"05",1992,2415984,638269,1777715,2002832,489273,1513559,386732,141075,245657,13177,3931,9246,13243,3990,9253,23129,8706,14423
"05",1993,2456303,643474,1812829,2034508,492984,1541524,393794,142302,251492,13456,3996,9460,14545,4192,10353,26801,10066,16735
"05",1994,2494019,653842,1840177,2066260,501839,1564421,398538,143549,254989,13657,4069,9588,15564,4385,11179,31346,11617,19729
"05",1995,2535399,667671,1867728,2099481,513247,1586234,404627,145424,259203,14317,4335,9982,16974,4665,12309,38738,14932,23806
"05",1996,2572109,677912,1894197,2127070,520911,1606159,411450,147360,264090,15325,4706,10619,18264,4935,13329,48681,18830,29851
"05",1997,2601090,680203,1920887,2149156,522559,1626597,416291,147314,268977,16028,5000,11028,19615,5330,14285,55830,21434,34396
"05",1998,2626289,683637,1942652,2168119,525153,1642966,420780,147534,273246,17040,5299,11741,20350,5651,14699,64811,24732,40079
"05",1999,2651860,681940,1969920,2187944,523894,1664050,424438,146530,277908,18045,5599,12446,21433,5917,15516,74627,28219,46408
"05",2000,2678588,680378,1998210,2206753,522420,1684333,427259,145188,282071,20037,6145,13892,24539,6625,17914,87804,32322,55482
"05",2001,2691571,679606,2011965,2214656,521412,1693244,429929,144901,285028,20829,6258,14571,26157,7035,19122,96526,35890,60636
"05",2002,2705927,678798,2027129,2224117,521078,1703039,432330,143832,288498,21526,6353,15173,27954,7535,20419,105694,39894,65800
"05",2003,2724816,679579,2045237,2237427,521586,1715841,435025,143274,291751,22277,6493,15784,30087,8226,21861,115624,44170,71454
"05",2004,2749686,683166,2066520,2255345,524339,1731006,438712,143077,295635,23054,6719,16335,32575,9031,23544,125103,48316,76787
"05",2005,2781097,689787,2091310,2278997,529639,1749358,442674,143347,299327,24240,6940,17300,35186,9861,25325,137148,53557,83591
"05",2006,2821761,697842,2123919,2308449,535320,1773129,450382,144649,305733,25108,7157,17951,37822,10716,27106,149583,59155,90428
"05",2007,2848650,702737,2145913,2328952,539644,1789308,453433,144124,309309,26220,7547,18673,40045,11422,28623,160397,64070,96327
"05",2008,2874554,705725,2168829,2346846,541995,1804851,458375,143655,314720,27242,7998,19244,42091,12077,30014,170231,68356,101875
"05",2009,2896843,707886,2188957,2361582,543297,1818285,462207,143462,318745,28106,8248,19858,44948,12879,32069,179039,71993,107046
"05",2010,2922394,712014,2210380,2377955,545482,1832473,467743,144146,323597,29192,8787,20405,47504,13599,33905,187478,75469,112009
"05",2011,2938538,710565,2227973,2388429,545508,1842921,470425,142287,328138,29775,8745,21030,49909,14025,35884,193117,77323,115794
"05",2012,2949499,709998,2239501,2393991,544810,1849181,472669,141763,330906,30538,8926,21612,52301,14499,37802,198885,79129,119756
"05",2013,2957957,708557,2249400,2396688,543011,1853677,475632,141356,334276,31054,8972,22082,54583,15218,39365,203639,80403,123236
"05",2014,2966835,706599,2260236,2399472,540677,1858795,478707,140982,337725,31823,9141,22682,56833,15799,41034,208620,81762,126858
"05",2015,2978204,705300,2272904,2404531,538916,1865615,481843,140670,341173,32550,9405,23145,59280,16309,42971,213957,83122,130835
"06",1990,29959515,7980501,21979014,24354238,6285480,18068758,2322371,726693,1595678,290666,93327,197339,2992240,875001,2117239,7779607,2815360,4964247
"06",1991,30470736,8245605,22225131,24674660,6487123,18187537,2361537,753296,1608241,304866,99027,205839,3129673,906159,2223514,8092243,2958009,5134234
"06",1992,30974659,8439647,22535012,24987762,6631660,18356102,2394610,769924,1624686,320375,104775,215600,3271912,933288,2338624,8421511,3103306,5318205
"06",1993,31274928,8624810,22650118,25131240,6768734,18362506,2406609,783872,1622737,335651,111211,224440,3401428,960993,2440435,8751621,3257504,5494117
"06",1994,31484435,8790058,22694377,25214253,6891034,18323219,2411731,795858,1615873,351450,118683,232767,3507001,984483,2522518,9053073,3401947,5651126
"06",1995,31696582,8920578,22776004,25298010,6981134,18316876,2418634,805389,1613245,367482,125927,241555,3612456,1008128,2604328,9316255,3521024,5795231
"06",1996,32018834,9079519,22939315,25484457,7098713,18385744,2434897,817945,1616952,386136,133878,252258,3713344,1028983,2684361,9617003,3652147,5964856
"06",1997,32486010,9135359,23350651,25795077,7139551,18655526,2455408,816228,1639180,406190,140564,265626,3829335,1039016,2790319,9958475,3763724,6194751
"06",1998,32987675,9163238,23824437,26141690,7160343,18981347,2477681,812881,1664800,429045,147364,281681,3939259,1042650,2896609,10318932,3862246,6456686
"06",1999,33499204,9207878,24291326,26492434,7196641,19295793,2502469,813427,1689042,453029,154363,298666,4051272,1043447,3007825,10682606,3964432,6718174
"06",2000,33987977,9267089,24720888,26811620,7240817,19570803,2523792,812438,1711354,477508,161220,316288,4175057,1052614,3122443,11054553,4076752,6977801
"06",2001,34479458,9325466,25153992,27098184,7275585,19822599,2547829,811869,1735960,495065,164211,330854,4338380,1073801,3264579,11383962,4166614,7217348
"06",2002,34871843,9365142,25506701,27309018,7295659,20013359,2567326,810037,1757289,513001,167250,345751,4482498,1092196,3390302,11705795,4255428,7450367
"06",2003,35253159,9404594,25848565,27511542,7312892,20198650,2585567,807137,1778430,534792,172609,362183,4621258,1111956,3509302,12030015,4344860,7685155
"06",2004,35574576,9418497,26156079,27663667,7310197,20353470,2603152,800989,1802163,557610,177629,379981,4750147,1129682,3620465,12335567,4422208,7913359
"06",2005,35827943,9405565,26422378,27746395,7281260,20465135,2615407,792438,1822969,581877,183605,398272,4884264,1148262,3736002,12619831,4490579,8129252
"06",2006,36021202,9370884,26650318,27773583,7233760,20539823,2626937,783783,1843154,607308,190108,417200,5013374,1163233,3850141,12876105,4545520,8330585
"06",2007,36250311,9335620,26914691,27832336,7184784,20647552,2639369,774820,1864549,636353,198170,438183,5142253,1177846,3964407,13136305,4602842,8533463
"06",2008,36604337,9321621,27282716,27990346,7146519,20843827,2662354,768951,1893403,669667,207573,462094,5281970,1198578,4083392,13447993,4663981,8784012
"06",2009,36961229,9294501,27666728,28147510,7089971,21057539,2691724,765735,1925989,709279,221574,487705,5412716,1217221,4195495,13759867,4713142,9046725
"06",2010,37334079,9281738,28052341,28325276,7051720,21273556,2722946,763938,1959008,740738,231733,509005,5545119,1234347,4310772,14068684,4755574,9313110
"06",2011,37700034,9249473,28450561,28540245,7032266,21507979,2741435,754019,1987416,745546,226543,519003,5672808,1236645,4436163,14314790,4763072,9551718
"06",2012,38056055,9201186,28854869,28739146,6996201,21742945,2759697,742047,2017650,750496,221367,529129,5806716,1241571,4565145,14534531,4753308,9781223
"06",2013,38414128,9163906,29250222,28925625,6960960,21964665,2776686,732071,2044615,755519,216580,538939,5956298,1254295,4702003,14747252,4740732,10006520
"06",2014,38792291,9141154,29651137,29110002,6931760,22178242,2802144,726856,2075288,764054,215790,548264,6116091,1266748,4849343,14972307,4739457,10232850
"06",2015,39144818,9120916,30023902,29268218,6900530,22367688,2827821,723547,2104274,772709,216306,556403,6276070,1280533,4995537,15184548,4737149,10447399
"08",1990,3307618,881640,2425978,3077815,806946,2270869,136626,44978,91648,31030,10483,20547,62147,19233,42914,429571,156111,273460
"08",1991,3387119,896537,2490582,3147468,819431,2328037,142090,46698,95392,32561,10796,21765,65000,19612,45388,448315,160701,287614
"08",1992,3495939,925577,2570362,3243680,843808,2399872,147912,49468,98444,34617,11523,23094,69730,20778,48952,471616,169056,302560
"08",1993,3613734,947806,2665928,3347961,862214,2485747,153962,51589,102373,37006,12202,24804,74805,21801,53004,499975,177186,322789
"08",1994,3724168,966412,2757756,3446691,878091,2568600,158896,52988,105908,39086,12723,26363,79495,22610,56885,526626,184723,341903
"08",1995,3826653,984310,2842343,3537859,893030,2644829,162559,54237,108322,41429,13396,28033,84806,23647,61159,555987,193380,362607
"08",1996,3919972,1003946,2916026,3619895,909623,2710272,166672,55475,111197,44062,14223,29839,89343,24625,64718,587035,203241,383794
"08",1997,4018293,1030557,2987736,3705889,932183,2773706,171306,57369,113937,46536,15044,31492,94562,25961,68601,622436,217184,405252
"08",1998,4116639,1060066,3056573,3788970,956625,2832345,177472,59744,117728,49668,16071,33597,100529,27626,72903,658967,231158,427809
"08",1999,4226018,1083938,3142080,3882901,975748,2907153,183070,61726,121344,53067,17281,35786,106980,29183,77797,702024,246461,455563
"08",2000,4326921,1106676,3220245,3963927,993237,2970690,189870,63695,126175,57949,18605,39344,115175,31139,84036,745292,261970,483322
"08",2001,4425687,1126647,3299040,4046133,1008770,3037363,196376,65584,130792,61132,19496,41636,122046,32797,89249,783269,275789,507480
"08",2002,4490406,1138273,3352133,4097747,1017177,3080570,201149,66743,134406,63879,20319,43560,127631,34034,93597,817023,289383,527640
"08",2003,4528732,1144597,3384135,4127630,1020752,3106878,203049,67853,135196,65942,20648,45294,132111,35344,96767,842340,299737,542603
"08",2004,4575013,1146369,3428644,4160952,1020161,3140791,208322,68376,139946,68901,21245,47656,136838,36587,100251,864744,307596,557148
"08",2005,4631888,1156399,3475489,4206548,1026988,3179560,211476,69386,142090,72029,22161,49868,141835,37864,103971,892419,319202,573217
"08",2006,4720423,1171832,3548591,4278464,1038143,3240321,218810,71385,147425,75455,22838,52617,147694,39466,108228,923306,330976,592330
"08",2007,4803868,1189434,3614434,4346486,1050659,3295827,224746,73490,151256,79271,24118,55153,153365,41167,112198,954181,343817,610364
"08",2008,4889730,1203289,3686441,4414527,1059132,3355395,231792,75447,156345,84116,25814,58302,159295,42896,116399,984899,354537,630362
"08",2009,4972195,1217213,3754982,4478565,1067373,3411192,239309,77456,161853,88634,27588,61046,165687,44796,120891,1015491,366358,649133
"08",2010,5048254,1227107,3821147,4535076,1072028,3463048,247410,79202,168208,93342,29370,63972,172426,46507,125919,1044330,375675,668655
"08",2011,5119480,1230984,3888496,4592735,1074334,3518401,253240,79692,173548,95045,29430,65615,178460,47528,130932,1066429,379240,687189
"08",2012,5191731,1233838,3957893,4650282,1075536,3574746,260351,80652,179699,96480,29307,67173,184618,48343,136275,1087245,381431,705814
"08",2013,5271132,1238761,4032371,4712780,1077576,3635204,267743,81989,185754,98500,29683,68817,192109,49513,142596,1109778,384465,725313
"08",2014,5355588,1247096,4108492,4778788,1082433,3696355,276092,83719,192373,100617,30107,70510,200091,50837,149254,1135350,388914,746436
"08",2015,5456574,1257065,4199509,4860059,1088761,3771298,284005,85149,198856,103235,30626,72609,209275,52529,156746,1164274,393645,770629
"09",1990,3291967,752666,2539301,2949149,645449,2303700,283440,89936,193504,6996,1863,5133,52382,15418,36964,214806,77692,137114
"09",1991,3302895,766304,2536591,2947130,654030,2293100,291762,93917,197845,7377,1986,5391,56626,16371,40255,224821,81221,143600
"09",1992,3300712,777264,2523448,2936159,661261,2274898,296477,96548,199929,7777,2135,5642,60299,17320,42979,232553,84371,148182
"09",1993,3309175,790749,2518426,2933031,670126,2262905,303637,100158,203479,8279,2338,5941,64228,18127,46101,242454,88529,153925
"09",1994,3316121,801231,2514890,2931497,677121,2254376,308487,102664,205823,8695,2520,6175,67442,18926,48516,251248,91575,159673
"09",1995,3324144,808623,2515521,2930121,681014,2249107,313387,104931,208456,9219,2766,6453,71417,19912,51505,260348,94879,165469
"09",1996,3336685,811855,2524830,2932966,681895,2251071,319188,106512,212676,9867,2951,6916,74664,20497,54167,271880,97884,173996
"09",1997,3349348,814373,2534975,2934597,681934,2252663,325427,107742,217685,10525,3180,7345,78799,21517,57282,283793,101493,182300
"09",1998,3365352,824600,2540752,2937632,687556,2250076,333828,110903,222925,11021,3339,7682,82871,22802,60069,294955,105884,189071
"09",1999,3386401,834654,2551747,2944775,692837,2251938,341801,114124,227677,11760,3581,8179,88065,24112,63953,308549,111139,197410
"09",2000,3411777,842242,2569535,2956812,696853,2259959,349054,116283,232771,12874,3981,8893,93037,25125,67912,323852,116911,206941
"09",2001,3432835,845850,2586985,2965228,697987,2267241,355440,117189,238251,13527,4157,9370,98640,26517,72123,338119,120464,217655
"09",2002,3458749,848877,2609872,2975939,697775,2278164,363022,118497,244525,14173,4361,9812,105615,28244,77371,353717,124870,228847
"09",2003,3484336,851115,2633221,2986138,696764,2289374,370417,119676,250741,15016,4681,10335,112765,29994,82771,369302,129348,239954
"09",2004,3496094,848979,2647115,2986255,692706,2293549,375875,120068,255807,15550,4861,10689,118414,31344,87070,382912,132882,250030
"09",2005,3506956,844034,2662922,2984742,686115,2298627,381552,120027,261525,16184,5043,11141,124478,32849,91629,396323,136035,260288
"09",2006,3517460,839372,2678088,2982114,679172,2302942,388120,120694,267426,16916,5240,11676,130310,34266,96044,412867,140521,272346
"09",2007,3527270,833484,2693786,2979313,671198,2308115,394640,121240,273400,17626,5420,12206,135691,35626,100065,429328,145618,283710
"09",2008,3545579,826626,2718953,2984016,662793,2321223,401643,121092,280551,18438,5680,12758,141482,37061,104421,446776,150128,296648
"09",2009,3561807,820839,2740968,2985844,653941,2331903,409897,122510,287387,19258,5803,13455,146808,38585,108223,465486,155860,309626
"09",2010,3579717,814576,2765141,2989399,644984,2344415,417515,123468,294047,20162,6197,13965,152641,39927,112714,482799,160832,321967
"09",2011,3589759,805611,2784148,2987478,635828,2351650,423163,122616,300547,20557,6179,14378,158561,40988,117573,498730,163943,334787
"09",2012,3593541,795067,2798474,2980222,625569,2354653,428217,121636,306581,21074,6219,14855,164028,41643,122385,512656,166713,345943
"09",2013,3597168,784543,2812625,2972137,614820,2357317,434896,121126,313770,21720,6297,15423,168415,42300,126115,526875,169177,357698
"09",2014,3594762,774818,2819944,2958859,604411,2354448,440128,121080,319048,22138,6355,15783,173637,42972,130665,540510,172021,368489
"09",2015,3590886,764059,2826827,2944009,593153,2350856,445929,121082,324847,22580,6345,16235,178368,43479,134889,553781,174443,379338
"10",1990,669567,165628,503939,543973,125767,418206,114248,36644,77604,2064,515,1549,9282,2702,6580,16031,5687,10344
"10",1991,683080,169910,513170,552204,128182,424022,118601,38388,80213,2161,531,1630,10114,2809,7305,17275,6129,11146
"10",1992,694925,174166,520759,558943,130476,428467,122479,39959,82520,2363,621,1742,11140,3110,8030,18386,6640,11746
"10",1993,706378,176916,529462,565786,131872,433914,126379,41218,85161,2501,679,1822,11712,3147,8565,19967,7263,12704
"10",1994,717545,180833,536712,571852,133926,437926,130516,42825,87691,2613,719,1894,12564,3363,9201,22000,8099,13901
"10",1995,729734,181735,547999,578532,133685,444847,135172,43886,91286,2680,719,1961,13350,3445,9905,24136,8762,15374
"10",1996,740977,184021,556956,584692,134589,450103,139519,45070,94449,2771,738,2033,13995,3624,10371,26339,9448,16891
"10",1997,751487,186607,564880,589356,135441,453915,144294,46492,97802,2895,772,2123,14942,3902,11040,28775,10351,18424
"10",1998,763335,189302,574033,595317,136548,458769,149003,47779,101224,3035,777,2258,15980,4198,11782,31514,11420,20094
"10",1999,774990,192510,582480,601213,137943,463270,153643,49343,104300,3103,798,2305,17031,4426,12605,34817,12738,22079
"10",2000,786373,194914,591459,606974,138759,468215,157960,50687,107273,3340,908,2432,18099,4560,13539,37834,13752,24082
"10",2001,795699,196038,599661,610442,138454,471988,162206,51624,110582,3695,991,2704,19356,4969,14387,40908,14845,26063
"10",2002,806169,196946,609223,615028,138035,476993,166583,52606,113977,3932,1077,2855,20626,5228,15398,44187,15995,28192
"10",2003,818003,198045,619958,620499,137715,482784,171022,53510,117512,4323,1179,3144,22159,5641,16518,47599,17339,30260
"10",2004,830803,199631,631172,626833,137643,489190,175605,54678,120927,4567,1283,3284,23798,6027,17771,51274,18790,32484
"10",2005,845150,201988,643162,633398,138014,495384,181480,56179,125301,4924,1390,3534,25348,6405,18943,55375,20333,35042
"10",2006,859268,203729,655539,640053,138167,501886,187148,57357,129791,5255,1526,3729,26812,6679,20133,59478,22014,37464
"10",2007,871749,205155,666594,645106,137795,507311,192615,58595,134020,5526,1604,3922,28502,7161,21341,63149,23457,39692
"10",2008,883874,206116,677758,650311,137255,513056,197813,59522,138291,5901,1763,4138,29849,7576,22273,66725,24733,41992
"10",2009,891730,206213,685517,652605,136039,516566,201775,60491,141284,6270,1848,4422,31080,7835,23245,70815,26271,44544
"10",2010,899791,205547,694244,655705,134884,520821,205572,60760,144812,6548,1953,4595,31966,7950,24016,73719,27224,46495
"10",2011,907916,204883,703033,659162,134229,524933,208691,60503,148188,6600,1891,4709,33463,8260,25203,76311,27923,48388
"10",2012,917099,204471,712628,663661,133786,529875,211718,60318,151400,6583,1841,4742,35137,8526,26611,78566,28610,49956
"10",2013,925353,203004,722349,667330,132562,534768,214650,59856,154794,6647,1811,4836,36726,8775,27951,80463,29014,51449
"10",2014,935968,203664,732304,672339,132502,539837,218442,60293,158149,6785,1847,4938,38402,9022,29380,82878,29684,53194
"10",2015,945934,204386,741548,677149,132732,544417,221986,60562,161424,6887,1906,4981,39912,9186,30726,85305,30384,54921
"11",1990,605321,112632,492689,191834,19603,172231,400254,91181,309073,1547,260,1287,11686,1588,10098,32878,7070,25808
"11",1991,600870,116825,484045,187385,20383,167002,398346,93586,304760,1606,275,1331,13533,2581,10952,34072,7673,26399
"11",1992,597565,118636,478929,185545,20898,164647,395240,94232,301008,1676,317,1359,15104,3189,11915,35488,8483,27005
"11",1993,595301,120471,474830,186393,21530,164863,391179,95258,295921,1772,356,1416,15957,3327,12630,37672,9377,28295
"11",1994,589239,122170,467069,187022,22306,164716,383970,96004,287966,1894,378,1516,16353,3482,12871,39596,10382,29214
