statename,state,year,citi6013,inst6013_adacope,inst6014_nom
Massachusetts,21,2000,76.70601,62.56408,72.87685
Massachusetts,21,2001,83.50669,68.99966,71.83855
Massachusetts,21,2002,79.04166,62.19888,71.83855
Massachusetts,21,2003,81.30841,69.8522,71.64059
Massachusetts,21,2004,84.62149,75.69388,71.64059
Massachusetts,21,2005,80.04366,69.53876,71.10326
Massachusetts,21,2006,83.60213,74.95961,71.10326
Massachusetts,21,2007,87.75617,94.83334,92.21394
Massachusetts,21,2008,90.95694,97.29166,92.21394
Massachusetts,21,2009,86.2589,97.90909,92.45091
Massachusetts,21,2010,68.04102,95.90909,92.45091
Massachusetts,21,2011,68.29739,94,91.6323
Massachusetts,21,2012,75.62011,94.59091,91.6323
Massachusetts,21,2013,79.29929,93.05957,91.44836
Massachusetts,21,2014,,,91.44836
Michigan,22,1960,62.50025,70.83523,69.44346
Michigan,22,1961,51.16388,60.71193,66.83597
Michigan,22,1962,51.1853,60.71193,66.83597
Michigan,22,1963,54.70222,17.87727,35.51968
Michigan,22,1964,55.94217,17.87727,35.51968
Michigan,22,1965,53.96889,49.41451,62.49123
Michigan,22,1966,51.40941,48.96544,62.49123
Michigan,22,1967,57.8828,34.67952,48.02233
Michigan,22,1968,67.27457,52.01211,48.02233
Michigan,22,1969,69.97116,56.10197,52.55613
Michigan,22,1970,59.9437,41.85312,52.55613
Michigan,22,1971,54.16009,42.56984,56.10035
Michigan,22,1972,57.36175,44.45197,56.10035
Michigan,22,1973,51.84125,36.77633,54.9476
Michigan,22,1974,55.00658,40.29032,54.9476
Michigan,22,1975,58.31307,51.68269,63.88876
Michigan,22,1976,50.08138,45.12981,63.88876
Michigan,22,1977,55.11885,50.70834,64.67924
Michigan,22,1978,53.02115,48.60417,64.67924
Michigan,22,1979,58.87391,54.5,65.4039
Michigan,22,1980,60.17221,56.84167,65.4039
Michigan,22,1981,57.09874,52.64253,64.17492
Michigan,22,1982,60.86739,55.89318,64.17492
Michigan,22,1983,60.7257,85.8211,85.32552
Michigan,22,1984,58.03125,72.98181,79.88622
Michigan,22,1985,56.14594,68.55135,77.43268
Michigan,22,1986,63.24868,77.68038,81.02077
Michigan,22,1987,64.02067,80.03257,80.98691
Michigan,22,1988,73.27795,84.81583,80.98691
Michigan,22,1989,59.96455,75.49367,79.44441
Michigan,22,1990,62.28574,74.44354,79.44441
Michigan,22,1991,60.90111,40.81361,49.8588
Michigan,22,1992,60.99675,43.10628,49.8588
Michigan,22,1993,52.23938,22.38494,25.33406
Michigan,22,1994,50.6164,24.11925,25.33406
Michigan,22,1995,49.17117,13.65861,24.34636
Michigan,22,1996,48.45265,15.77172,24.34636
Michigan,22,1997,56.96778,29.84584,31.03072
Michigan,22,1998,57.04104,29.49934,31.38242
Michigan,22,1999,51.49461,12.80142,21.89935
Michigan,22,2000,53.06147,14.69244,21.89935
Michigan,22,2001,58.16728,16.56097,19.96513
Michigan,22,2002,54.85245,13.37658,19.96513
Michigan,22,2003,53.1946,72.52397,71.2191
Michigan,22,2004,57.62982,75.95322,71.5171
Michigan,22,2005,56.2296,62.27471,61.19571
Michigan,22,2006,59.70505,63.37914,60.47941
Michigan,22,2007,64.41296,76.43121,70.03728
Michigan,22,2008,71.89232,81.75262,70.03728
Michigan,22,2009,61.23849,79.09399,72.82042
Michigan,22,2010,54.74061,75.27648,71.98877
Michigan,22,2011,50.6825,11.39558,10.91874
Michigan,22,2012,53.27965,18.11489,10.81029
Michigan,22,2013,53.58814,15.64545,11.17324
Michigan,22,2014,,,11.17324
Minnesota,23,1960,57.32863,71.69735,77.46248
Minnesota,23,1961,52.36205,25.69931,47.77151
Minnesota,23,1962,52.40239,25.69931,47.77151
Minnesota,23,1963,60.21451,51.22762,58.76449
Minnesota,23,1964,61.22041,58.57345,64.49486
Minnesota,23,1965,49.20019,47.93688,65.20111
Minnesota,23,1966,47.05922,47.58346,65.20111
Minnesota,23,1967,49.98927,11.4,37.35274
Minnesota,23,1968,52.65851,29.1,37.35274
Minnesota,23,1969,61.82859,27.8,37.35274
Minnesota,23,1970,58.09652,20.8,37.35274
Minnesota,23,1971,59.44363,67.53692,75.1916
Minnesota,23,1972,57.66758,65.47963,75.1916
Minnesota,23,1973,54.07928,77.31026,89.44526
Minnesota,23,1974,64.39727,81.48234,89.02457
Minnesota,23,1975,66.28864,92.1707,91.87685
Minnesota,23,1976,50.53072,77.90909,91.87685
Minnesota,23,1977,53.60918,78.91666,95.57984
Minnesota,23,1978,45.58413,78.66666,95.57984
Minnesota,23,1979,56.62049,49.75521,57.44329
Minnesota,23,1980,54.54264,50.08849,59.37853
Minnesota,23,1981,51.48524,47.64478,59.63594
Minnesota,23,1982,60.23903,56.28585,59.63594
Minnesota,23,1983,58.27758,88.5594,82.73972
Minnesota,23,1984,53.3051,80.07075,82.35471
Minnesota,23,1985,54.56714,73.80052,75.54007
Minnesota,23,1986,57.62298,76.20052,75.54007
Minnesota,23,1987,62.52239,87.8,84.04874
Minnesota,23,1988,65.03703,90.1,84.04874
Minnesota,23,1989,53.54472,84.28596,83.89474
Minnesota,23,1990,58.37424,87.59672,83.89474
Minnesota,23,1991,55.56862,51.44918,55.9118
Minnesota,23,1992,60.74834,56.18941,55.03994
Minnesota,23,1993,59.09048,56.84524,54.46851
Minnesota,23,1994,46.81419,45.21429,54.46851
Minnesota,23,1995,49.5461,40.83113,42.62997
Minnesota,23,1996,52.40969,42.56965,41.44363
Minnesota,23,1997,56.4415,45.63742,42.0368
Minnesota,23,1998,53.26366,42.35786,42.66592
Minnesota,23,1999,52.1595,53.40895,53.78167
Minnesota,23,2000,51.11123,52.6013,54.06264
Minnesota,23,2001,56.38896,56.88717,52.3538
Minnesota,23,2002,53.01597,54.05782,52.94035
Minnesota,23,2003,52.84867,25.00621,26.97073
Minnesota,23,2004,53.0448,26.0653,26.97073
Minnesota,23,2005,58.07155,38.77166,33.91196
Minnesota,23,2006,57.37889,39.08005,33.91196
Minnesota,23,2007,64.23943,59.25,50.0127
Minnesota,23,2008,69.15567,64.02083,50.0127
Minnesota,23,2009,56.8782,50.30952,45.02128
Minnesota,23,2010,50.47795,45.4881,45.02128
Minnesota,23,2011,48.84326,54.99061,53.63818
Minnesota,23,2012,49.36418,53.03177,52.07272
Minnesota,23,2013,51.13846,79.10909,78.16688
Minnesota,23,2014,,,78.16688
Mississippi,24,1960,12.77816,10.625,47.64303
Mississippi,24,1961,13.11813,12.3125,47.64303
Mississippi,24,1962,13.12125,12.3125,47.64303
Mississippi,24,1963,6.750754,7.857143,45.0914
Mississippi,24,1964,6.719691,7.857143,45.0914
Mississippi,24,1965,1.245794,1.833333,45.48071
Mississippi,24,1966,0.9625397,1.333333,45.48071
Mississippi,24,1967,5.428875,2.857143,46.28469
Mississippi,24,1968,5.631299,3.571429,46.28469
Mississippi,24,1969,9.434734,8.642858,47.55779
Mississippi,24,1970,10.94086,11.92857,47.55779
Mississippi,24,1971,14.58364,17,47.55779
Mississippi,24,1972,6.533463,7.071429,47.55779
Mississippi,24,1973,13.93673,18.3,52.05822
Mississippi,24,1974,11.18386,15.2,52.05822
Mississippi,24,1975,14.16105,16.4,52.05822
Mississippi,24,1976,20.02702,20.2,52.05822
Mississippi,24,1977,13.24885,16.3,52.05822
Mississippi,24,1978,13.01667,14.9,52.05822
Mississippi,24,1979,11.92552,18,54.35849
Mississippi,24,1980,16.61537,21.25,54.35849
Mississippi,24,1981,19.87704,31.4,58.59851
Mississippi,24,1982,26.96056,44.2,58.59851
Mississippi,24,1983,29.57357,52.625,57.50677
Mississippi,24,1984,23.88736,40.25,57.50677
Mississippi,24,1985,28.27031,45,57.50677
Mississippi,24,1986,29.85992,45.625,57.50677
Mississippi,24,1987,41.2741,60.2,63.35139
Mississippi,24,1988,45.65589,69.8,63.35139
Mississippi,24,1989,39.56417,46.375,61.19837
Mississippi,24,1990,33.04079,44.1,61.19837
Mississippi,24,1991,28.97669,36.3,61.19837
Mississippi,24,1992,35.79557,30.55,43.54773
Mississippi,24,1993,31.38051,28.525,44.20785
Mississippi,24,1994,30.17816,28.95,44.20785
Mississippi,24,1995,18.27912,19.22917,44.16469
Mississippi,24,1996,23.53353,25.875,44.16469
Mississippi,24,1997,23.7817,27.875,51.47427
Mississippi,24,1998,28.01252,32.5,51.47427
Mississippi,24,1999,35.17971,38.875,49.32718
Mississippi,24,2000,29.3184,65,74.20447
Mississippi,24,2001,36.64326,71,74.20447
Mississippi,24,2002,36.00884,67.16666,74.20447
Mississippi,24,2003,38.3186,85.5,78.5545
Mississippi,24,2004,35.71953,40.61923,50.25363
Mississippi,24,2005,38.94162,40.37788,48.17268
Mississippi,24,2006,37.46809,37.62692,48.17268
Mississippi,24,2007,43.43159,37.17233,42.08277
Mississippi,24,2008,50.06602,43.47874,44.20986
Mississippi,24,2009,39.93431,35.43975,45.51925
Mississippi,24,2010,31.16568,26.90523,45.08716
Mississippi,24,2011,45.37379,41.71715,50.47976
Mississippi,24,2012,45.621,17.07708,27.57612
Mississippi,24,2013,46.6365,21.65206,28.42221
Mississippi,24,2014,,,26.71607
Missouri,25,1960,56.58797,80.125,78.75761
Missouri,25,1961,51.21304,78.36364,74.97691
Missouri,25,1962,51.22634,78.36364,74.97691
Missouri,25,1963,47.68257,77.72222,75.41638
Missouri,25,1964,48.93328,77.72222,75.41638
Missouri,25,1965,40.05428,63.85,76.6046
Missouri,25,1966,37.27727,61.2,76.6046
Missouri,25,1967,33.0604,53.35,76.6046
Missouri,25,1968,29.10371,48.6,76.6046
Missouri,25,1969,45.46632,71,80.29482
Missouri,25,1970,43.94198,65.54546,80.29482
Missouri,25,1971,40.2992,63.22727,80.29482
Missouri,25,1972,40.11573,64.68182,80.29482
Missouri,25,1973,47.96069,40.90805,52.58348
Missouri,25,1974,42.15745,33.87564,52.79429
Missouri,25,1975,45.04384,36.77273,52.86514
Missouri,25,1976,37.78699,32.84977,52.86514
Missouri,25,1977,42.90504,61.94444,80.86211
Missouri,25,1978,42.62498,57.72222,80.86211
Missouri,25,1979,41.98058,60.05556,80.86211
Missouri,25,1980,42.35987,57.16667,80.86211
Missouri,25,1981,41.30107,39.13571,56.12196
Missouri,25,1982,41.11455,39.12857,56.12196
Missouri,25,1983,52.95509,49.38393,57.38164
Missouri,25,1984,47.00166,44.94643,57.38164
Missouri,25,1985,48.12844,46.14286,57.38164
Missouri,25,1986,50.5389,48.41071,57.38164
Missouri,25,1987,52.58987,49.94167,57.22918
Missouri,25,1988,56.53159,54.3,57.22918
Missouri,25,1989,48.43637,46.35833,54.14015
Missouri,25,1990,51.10059,49.575,54.14015
Missouri,25,1991,49.38701,48.29167,53.15673
Missouri,25,1992,56.24105,55.45,53.15673
Missouri,25,1993,50.4179,81.82441,79.53494
Missouri,25,1994,40.20387,69.45176,81.33729
Missouri,25,1995,42.18088,70.94989,73.00696
Missouri,25,1996,45.33965,69.18291,73.00696
Missouri,25,1997,46.32584,70.90957,75.99073
Missouri,25,1998,47.39191,75.92871,75.42941
Missouri,25,1999,47.6599,72.7063,73.61253
Missouri,25,2000,41.59893,68.74125,73.79253
Missouri,25,2001,46.77213,26.30261,32.10937
Missouri,25,2002,48.07904,28.72396,34.25763
Missouri,25,2003,43.92653,51.0868,54.7714
Missouri,25,2004,46.94668,53.82017,54.7714
Missouri,25,2005,47.595,11.31175,18.79942
Missouri,25,2006,48.95042,11.92857,18.48341
Missouri,25,2007,60.09209,27.80515,20.15558
Missouri,25,2008,60.45092,29.67229,20.89313
Missouri,25,2009,51.86881,57.52027,52.50405
Missouri,25,2010,42.51294,49.95338,52.68069
Missouri,25,2011,47.61777,51.72321,48.51352
Missouri,25,2012,46.36913,50.3125,48.51352
Missouri,25,2013,44.96125,50.20238,47.5989
Missouri,25,2014,,,47.5989
Montana,26,1960,54.71914,48.04591,66.84017
Montana,26,1961,51.06118,25.34894,51.61512
Montana,26,1962,50.80754,25.34894,51.61512
Montana,26,1963,53.77726,28.20833,50.13541
Montana,26,1964,53.65318,28.20833,50.13541
Montana,26,1965,43.34265,37.99676,62.72175
Montana,26,1966,39.9187,35.27158,62.72175
Montana,26,1967,42.06976,18.35455,46.97421
Montana,26,1968,39.05745,15.1803,46.97421
Montana,26,1969,53.58333,66.8912,77.69057
Montana,26,1970,53.33358,63.29554,75.99438
Montana,26,1971,48.86543,63.1958,77.88808
Montana,26,1972,49.53588,60.419,77.88808
Montana,26,1973,55.90314,72.36667,83.56534
Montana,26,1974,48.29239,67.72667,83.56534
Montana,26,1975,53.30011,81.875,86.32362
Montana,26,1976,50.79398,77.75,86.32362
Montana,26,1977,49.47244,64.7075,73.92781
Montana,26,1978,43.83278,53.66666,73.92781
Montana,26,1979,53.60786,65.85816,67.73099
Montana,26,1980,51.35608,62.40919,67.73099
Montana,26,1981,49.60803,51.08,54.73222
Montana,26,1982,52.16303,54.065,54.73222
Montana,26,1983,46.80392,63.96,67.15166
Montana,26,1984,44.05498,62.56,67.15166
Montana,26,1985,52.40324,73.14584,70.40437
Montana,26,1986,46.60339,69.18666,70.40437
Montana,26,1987,51.95367,62.835,63.30754
Montana,26,1988,49.45443,62.845,63.30754
Montana,26,1989,47.54282,20.1825,35.23222
Montana,26,1990,38.57965,20.01,35.23222
Montana,26,1991,40.72721,38.42,49.29789
Montana,26,1992,52.43095,50.09,49.29789
Montana,26,1993,52.8883,39.96,41.1591
Montana,26,1994,46.40368,31.46,41.1591
Montana,26,1995,41.59891,0,23.56127
Montana,26,1996,38.33678,2.5,23.56127
Montana,26,1997,27.87995,10.5,19.39743
Montana,26,1998,41.62103,7.5,19.39743
Montana,26,1999,46.01984,6.062501,19.96919
Montana,26,2000,42.37436,3.275002,19.96919
Montana,26,2001,49.82409,14.155,24.37271
Montana,26,2002,44.50462,14.18,24.37271
Montana,26,2003,44.64138,16.0275,28.10139
Montana,26,2004,44.42615,14.89,28.10139
Montana,26,2005,55.12987,73.14538,65.11909
Montana,26,2006,43.5901,59.955,66.71979
Montana,26,2007,59.75659,74.88306,63.33374
Montana,26,2008,62.69925,74.55624,63.33374
Montana,26,2009,53.81427,65.56625,59.12381
Montana,26,2010,44.54412,58.745,59.12381
Montana,26,2011,53.61443,56.47,51.48849
Montana,26,2012,55.29403,59.975,51.48849
Montana,26,2013,49.57113,55.7,46.15166
Montana,26,2014,,,43.46445
Nebraska,27,1960,21.45453,27.54167,46.13236
Nebraska,27,1961,29.13504,32.91858,44.72906
Nebraska,27,1962,29.01562,32.91858,44.72906
Nebraska,27,1963,28.95534,33.63263,45.83802
Nebraska,27,1964,29.93258,33.63263,45.83802
Nebraska,27,1965,23.69057,33,55.11509
Nebraska,27,1966,24.25121,35.1,55.11509
Nebraska,27,1967,20.52542,6.1,23.94719
Nebraska,27,1968,24.52569,13.1,23.94719
Nebraska,27,1969,32.46658,9.8,23.94719
Nebraska,27,1970,27.75606,5.7,23.94719
Nebraska,27,1971,29.05095,32.67386,49.20115
Nebraska,27,1972,28.60449,32.28458,49.20115
Nebraska,27,1973,27.82235,31.0723,48.26054
Nebraska,27,1974,29.53581,30.77211,48.26054
Nebraska,27,1975,32.22897,33.1904,47.42123
Nebraska,27,1976,26.51052,27.92984,47.42123
Nebraska,27,1977,31.38707,41.65,54.87643
Nebraska,27,1978,23.83702,31.65,54.87643
Nebraska,27,1979,31.381,28.475,44.21293
Nebraska,27,1980,30.23878,27.9,44.21293
Nebraska,27,1981,18.98172,14.86667,37.63372
Nebraska,27,1982,25.08175,20.76667,37.63372
Nebraska,27,1983,19.57823,25.85,55.21157
Nebraska,27,1984,23.86031,28.05,55.21157
Nebraska,27,1985,20.48458,26.525,55.21157
Nebraska,27,1986,20.71244,27.1,55.21157
Nebraska,27,1987,37.73206,15.9125,34.02167
Nebraska,27,1988,38.9442,28.5875,34.02167
Nebraska,27,1989,43.85408,33.125,45.82769
Nebraska,27,1990,35.16379,23.225,45.82769
Nebraska,27,1991,38.89757,55.48333,64.60393
Nebraska,27,1992,53.49154,70.93333,64.60393
Nebraska,27,1993,34.2372,55.81667,64.60393
Nebraska,27,1994,36.63488,57.03333,64.60393
Nebraska,27,1995,32.90828,50.75,58.74577
Nebraska,27,1996,39.5006,62.25,58.74577
Nebraska,27,1997,28.82003,39.85,55.68382
Nebraska,27,1998,32.67738,53,55.68382
Nebraska,27,1999,33.67308,17.0125,29.29164
Nebraska,27,2000,25.46921,10.2125,29.29164
Nebraska,27,2001,32.98388,19.5875,28.35477
Nebraska,27,2002,25.28275,15.8375,28.35477
Nebraska,27,2003,27.1869,15.4875,28.35477
Nebraska,27,2004,33.38407,19.225,28.35477
Nebraska,27,2005,31.56784,16.875,25.26997
Nebraska,27,2006,23.51731,13.775,25.26997
Nebraska,27,2007,45.80254,22.7875,21.84241
Nebraska,27,2008,48.30277,27.3125,21.84241
Nebraska,27,2009,35.16809,17.8625,20.10579
Nebraska,27,2010,19.25611,10.4625,20.10579
Nebraska,27,2011,26.21365,14.875,20.10579
Nebraska,27,2012,37.97828,20.1375,20.10579
Nebraska,27,2013,34.54568,12.3,15.68043
Nebraska,27,2014,,,15.68043
Nevada,28,1960,56.49579,63.72235,53.26406
Nevada,28,1961,53.30074,66.60448,53.7955
Nevada,28,1962,53.39992,66.60448,53.7955
Nevada,28,1963,26.01681,32.40525,56.0308
Nevada,28,1964,25.69342,32.40525,56.0308
Nevada,28,1965,21.11722,33.25,59.25653
Nevada,28,1966,17.79814,28,59.25653
Nevada,28,1967,16.82182,13.37756,36.42385
Nevada,28,1968,24.84327,22.2727,36.42385
Nevada,28,1969,30.99677,24.71885,25.26746
Nevada,28,1970,31.14225,23.22187,25.26746
Nevada,28,1971,35.29019,40.65528,54.59625
Nevada,28,1972,25.32775,29.56981,54.59625
Nevada,28,1973,41.57182,63.5,68.95734
Nevada,28,1974,34.29238,41.5,68.95734
Nevada,28,1975,37.18389,44.75,64.94583
Nevada,28,1976,31.78532,47.75,64.94583
Nevada,28,1977,28.25518,41.5,64.94583
Nevada,28,1978,19.90696,25.75,64.94583
Nevada,28,1979,21.97629,20.5,37.34766
Nevada,28,1980,21.48112,20.125,37.34766
Nevada,28,1981,21.346,20.5,37.34766
Nevada,28,1982,26.88612,26.25,37.34766
Nevada,28,1983,36.44897,72.0627,78.17874
Nevada,28,1984,43.02758,83.11746,78.17874
Nevada,28,1985,36.11141,53.45873,65.01692
Nevada,28,1986,37.83406,58.0254,65.01692
Nevada,28,1987,50.99674,68.44107,62.15555
Nevada,28,1988,44.83709,60.93929,62.15555
Nevada,28,1989,42.57866,57.875,61.54367
Nevada,28,1990,37.25266,50.125,61.54367
Nevada,28,1991,40.80881,63.5508,67.20122
Nevada,28,1992,44.16592,64.54128,67.20122
Nevada,28,1993,44.75146,62.93373,65.9593
Nevada,28,1994,46.0216,68.97103,65.9593
Nevada,28,1995,44.07,58.125,54.50449
Nevada,28,1996,39.51178,50.90625,54.50449
Nevada,28,1997,32.097,52.51488,62.95217
Nevada,28,1998,49.75618,69.61309,62.95217
Nevada,28,1999,57.57248,46.63214,25.86953
Nevada,28,2000,50.77494,40.69286,25.86953
Nevada,28,2001,52.06649,37.60536,27.10127
Nevada,28,2002,47.81092,36.82829,30.44579
Nevada,28,2003,43.75381,24.13234,27.03474
Nevada,28,2004,52.1376,31.46964,27.03474
Nevada,28,2005,54.93024,37.12738,32.43749
Nevada,28,2006,55.38219,38.0256,32.43749
Nevada,28,2007,56.02605,41.63948,38.51247
Nevada,28,2008,57.49033,49.12917,38.51247
Nevada,28,2009,53.63892,48.66072,44.67212
Nevada,28,2010,49.42844,46.34643,44.67212
Nevada,28,2011,54.30567,45.39643,42.22821
Nevada,28,2012,47.54521,42.99127,42.22821
Nevada,28,2013,46.73088,41.38731,42.92275
Nevada,28,2014,,,42.92275
New Hampshire,29,1960,54.86147,28.5,34.70718
New Hampshire,29,1961,53.14887,26.15959,33.49357
New Hampshire,29,1962,54.21198,26.15959,33.49357
New Hampshire,29,1963,46.87019,49.25,55.02708
New Hampshire,29,1964,47.59913,49.25,55.02708
New Hampshire,29,1965,48.43369,55.63442,58.14421
New Hampshire,29,1966,41.70242,49.45628,58.14421
New Hampshire,29,1967,42.57963,50.02826,56.5472
New Hampshire,29,1968,50.1068,55.3058,56.5472
New Hampshire,29,1969,47.91067,18.83333,33.17535
New Hampshire,29,1970,43.81846,21,33.17535
New Hampshire,29,1971,38.649,12.5,33.17535
New Hampshire,29,1972,34.49104,13.66667,33.17535
New Hampshire,29,1973,44.06836,17.68889,33.90375
New Hampshire,29,1974,45.2637,17.03333,33.90375
New Hampshire,29,1975,45.66822,22.56282,44.89265
New Hampshire,29,1976,49.32227,28.62643,44.76677
New Hampshire,29,1977,53.12014,35.98524,45.99412
New Hampshire,29,1978,37.10548,19.22557,45.99412
New Hampshire,29,1979,37.76137,46.77722,59.7059
New Hampshire,29,1980,37.69109,46.88244,59.7059
New Hampshire,29,1981,45.76447,50.02029,46.16025
New Hampshire,29,1982,47.54877,51.49058,46.16025
New Hampshire,29,1983,36.65374,10.49747,20.08673
New Hampshire,29,1984,31.70233,14.06709,20.08673
New Hampshire,29,1985,34.85825,13.5,13.91334
New Hampshire,29,1986,32.37646,8.125,13.91334
New Hampshire,29,1987,41.24376,14.625,13.91334
New Hampshire,29,1988,42.33241,13.875,13.91334
New Hampshire,29,1989,42.84237,14.375,10.15572
New Hampshire,29,1990,39.74137,14.75,10.15572
New Hampshire,29,1991,37.78872,16.08055,17.11267
New Hampshire,29,1992,48.09763,21.69306,17.11267
New Hampshire,29,1993,38.83862,12.63472,15.00875
New Hampshire,29,1994,31.14476,9.825001,15.00875
New Hampshire,29,1995,34.90908,2.5,12.13609
New Hampshire,29,1996,31.19227,1.25,12.13609
New Hampshire,29,1997,40.84506,46.4564,41.13037
New Hampshire,29,1998,37.87169,45.28235,41.13037
New Hampshire,29,1999,35.25031,57.22871,52.48097
New Hampshire,29,2000,36.80125,52.51674,48.58986
New Hampshire,29,2001,42.1208,53.32941,44.53753
New Hampshire,29,2002,42.1072,52.90361,44.53753
New Hampshire,29,2003,41.17611,9.75,16.02065
New Hampshire,29,2004,47.15879,18.75,16.02065
New Hampshire,29,2005,43.04139,48.38188,44.81289
New Hampshire,29,2006,55.29454,58.78434,44.81289
New Hampshire,29,2007,52.76192,95.12083,78.82299
New Hampshire,29,2008,59.72382,93.85,78.97342
New Hampshire,29,2009,56.39626,93.16666,75.96591
New Hampshire,29,2010,51.86018,88.93263,75.96591
New Hampshire,29,2011,42.60386,45.83333,47.44414
New Hampshire,29,2012,50.12845,53.75,47.44414
New Hampshire,29,2013,50.67664,69.13445,66.20007
New Hampshire,29,2014,,,66.01801
New Jersey,30,1960,75.90121,89.86036,83.8745
New Jersey,30,1961,69.91008,87.12639,82.43604
New Jersey,30,1962,69.95497,89.07732,83.86708
New Jersey,30,1963,72.85036,86.07277,82.40623
New Jersey,30,1964,73.49468,73.17812,71.03736
New Jersey,30,1965,70.55373,71.68723,73.49797
New Jersey,30,1966,67.40407,93.08334,90.43669
New Jersey,30,1967,65.4038,90.55,90.86324
New Jersey,30,1968,73.38569,73.05,69.34108
New Jersey,30,1969,70.8036,69.88333,68.16393
New Jersey,30,1970,65.519,38.49638,46.14506
New Jersey,30,1971,63.86962,40.14286,45.68624
New Jersey,30,1972,59.86608,41.49825,52.76936
New Jersey,30,1973,68.10135,50.36222,53.71532
New Jersey,30,1974,68.32908,84.72222,90.58903
New Jersey,30,1975,78.72811,87.38461,87.90948
New Jersey,30,1976,70.98096,77.76923,87.90948
New Jersey,30,1977,70.31281,78,86.98375
New Jersey,30,1978,63.46399,70.45834,86.98375
New Jersey,30,1979,64.75931,82.45834,85.73121
New Jersey,30,1980,65.54326,76.66,83.74898
New Jersey,30,1981,59.14434,77.93786,81.68081
New Jersey,30,1982,70.95536,65.19219,58.07266
New Jersey,30,1983,67.22896,56.60932,55.20638
New Jersey,30,1984,63.05075,58.43295,58.00093
New Jersey,30,1985,67.21339,61.82975,57.85312
New Jersey,30,1986,71.43128,59.69292,48.35697
New Jersey,30,1987,69.92196,56.17228,48.53809
New Jersey,30,1988,72.59109,65.58611,52.94533
New Jersey,30,1989,62.36237,54.78224,53.57714
New Jersey,30,1990,59.23824,81.38959,80.63515
New Jersey,30,1991,60.45108,77.36146,79.93652
New Jersey,30,1992,64.97834,64.89166,60.35883
New Jersey,30,1993,61.49334,61.77778,57.74656
New Jersey,30,1994,49.11754,19.58334,32.12593
New Jersey,30,1995,56.54232,25.125,29.37542
New Jersey,30,1996,61.63549,33.75,29.37542
New Jersey,30,1997,66.65201,39.21429,27.62356
New Jersey,30,1998,61.71836,23.42858,27.62356
New Jersey,30,1999,67.92355,37.16667,29.16384
New Jersey,30,2000,57.95651,22.25001,29.16384
New Jersey,30,2001,65.76992,50.23264,47.71186
New Jersey,30,2002,56.59727,79.15625,76.89827
New Jersey,30,2003,60.76298,79.44161,76.48306
New Jersey,30,2004,67.49103,90.91145,84.39615
New Jersey,30,2005,62.95893,88.51563,84.10841
New Jersey,30,2006,61.08447,81.86528,84.94143
New Jersey,30,2007,75.43704,94.04306,84.62198
New Jersey,30,2008,72.18222,96.4875,86.27962
New Jersey,30,2009,67.93461,94.98625,84.25389
New Jersey,30,2010,56.39111,49.30124,48.90284
New Jersey,30,2011,60.65816,57.9927,53.16913
New Jersey,30,2012,57.45172,57.375,54.02336
New Jersey,30,2013,59.65292,55.16667,54.12435
New Jersey,30,2014,,,54.12435
New Mexico,31,1960,51.35294,75.25,71.1916
New Mexico,31,1961,50.60753,43.44591,48.31997
New Mexico,31,1962,50.13866,43.44591,48.31997
New Mexico,31,1963,49.50099,85.5,72.30873
New Mexico,31,1964,48.75924,85.5,72.30873
New Mexico,31,1965,41.63326,69.125,70.86154
New Mexico,31,1966,39.57072,64.5,70.86154
New Mexico,31,1967,36.1269,34.85407,53.1975
New Mexico,31,1968,29.54337,28.94669,53.1975
New Mexico,31,1969,46.46449,46.2619,50.58033
New Mexico,31,1970,42.32215,42.26429,50.58033
New Mexico,31,1971,36.48023,49.33333,65.09818
New Mexico,31,1972,38.53766,51.83333,65.09818
New Mexico,31,1973,37.28729,54.75,62.35612
New Mexico,31,1974,32.86397,42,62.35612
New Mexico,31,1975,23.98959,31.75,62.35612
New Mexico,31,1976,22.71108,32.75,62.35612
New Mexico,31,1977,11.78838,10,46.71631
New Mexico,31,1978,13.51085,5.5,46.71631
New Mexico,31,1979,12.30189,7.630952,46.49579
New Mexico,31,1980,15.34653,7.711905,46.49579
New Mexico,31,1981,22.55361,31.07721,49.14261
New Mexico,31,1982,22.70005,34.04377,49.14261
New Mexico,31,1983,50.52858,89.2746,77.39336
New Mexico,31,1984,53.72961,90.22857,77.39336
New Mexico,31,1985,37.27143,66.21875,73.88287
New Mexico,31,1986,39.87674,66.32957,71.52335
New Mexico,31,1987,46.89815,41.21875,49.71225
New Mexico,31,1988,49.02623,42.96875,49.71225
New Mexico,31,1989,42.87408,44.70833,56.83818
New Mexico,31,1990,43.98913,45.19206,56.61831
New Mexico,31,1991,39.7238,68.5,79.92552
New Mexico,31,1992,51.29378,78.75,79.92552
New Mexico,31,1993,41.21093,77.5,79.92552
New Mexico,31,1994,39.57183,67,79.92552
New Mexico,31,1995,44.83137,49.75,56.83818
New Mexico,31,1996,49.24517,52.08333,56.83818
New Mexico,31,1997,44.85238,45.10714,56.12767
New Mexico,31,1998,43.41274,44.85595,56.12767
New Mexico,31,1999,51.03769,50.09444,56.04491
New Mexico,31,2000,42.08226,40.27778,56.04491
New Mexico,31,2001,54.32134,51.3381,56.29486
New Mexico,31,2002,53.17726,50.06786,56.29486
New Mexico,31,2003,54.7539,92.1,82.35806
New Mexico,31,2004,56.92579,89.39048,82.35806
