"STATEFIP","YEAR","tot","child","child.pov","wht","wht.child","wht.child.pov","wht.lessHS","blk","blk.child","blk.child.pov","blk.lessHS","amind","amind.child","amind.child.pov","amind.lessHS","lessHS","latino","latino.child","latino.child.pov","latino.lessHS","foreign","foreign.child","foreign.child.pov","foreign.lessHS","adult","welf","wht.welf","w.adult","b.adult","a.adult","l.adult","blk.welf","latino.welf","amind.welf","wht.unemp","blk.unemp","latino.unemp","amind.unemp","unemp","wht.emp","blk.emp","latino.emp","amind.emp","emp","blk.singpar","latino.singpar","amind.singpar","wht.singpar","singpar","wht.f","blk.f","amind.f","f"
31,2004,1708711,438382,58354,1463999,346458,29468,0.0810751122209062,66336,22666,7938,0.137583309185743,8203,2086,343,0.248402760030667,0.105536146097586,118285,47524,14113,0.444902500866456,94389,14686,2723,25950,1270329,25315,16066,1117541,43670,6117,70761,3083,3060,579,34372,5761,7456,277,49501,796423,25694,48136,4504,898795,12721,16474,1150,56969,94686,574434,22880,2274,652429
31,2005,1706343,433649,68232,1445690,333739,32860,0.0760479782366762,74728,25514,16430,0.223334211219384,12018,4837,1207,0.215478927203065,0.104708830785875,124504,50434,14288,0.492363623077204,105509,17722,5769,28852,1272694,22058,13650,1111951,49214,7181,74070,5071,2263,299,34787,7285,2789,924,47017,796246,28028,51876,3452,900075,15892,14850,1206,60627,98967,573337,26276,3136,656256
31,2006,1768331,447304,72761,1491204,341480,40788,0.0763399550031655,76412,26747,9077,0.123336002402162,20143,8529,2814,0.420072426280393,0.104841190546842,133646,54283,17144,0.49103264446492,109583,13120,3232,32872,1321027,21506,14719,1149724,49665,11614,79363,3837,1636,1070,33952,6382,4971,2025,48227,810505,30190,59760,6205,928218,15921,18353,3518,61135,105552,591547,25399,6127,675529
31,2007,1764131,451017,73973,1489312,344455,37120,0.0761593440766676,75800,26170,12534,0.181472966340317,14799,6050,2499,0.30230675839741,0.105142462510944,130744,53596,17771,0.497508545773031,111996,15349,4627,31929,1313114,21648,14430,1144857,49630,8749,77148,3900,2088,741,33395,6188,3734,1092,45859,807141,30041,56160,4873,920598,16722,19334,2444,63676,108763,588694,25626,4272,672199
31,2008,1770896,451019,71985,1491082,341330,37561,0.0714213175578987,74381,25352,10181,0.146141172836328,14467,5773,2782,0.29148439778361,0.101002738678146,138237,58274,18834,0.493767961766247,113052,14811,4514,33563,1319877,19468,13520,1149752,49029,8694,79963,3129,1493,995,30442,5075,3751,926,41702,820931,31830,60328,4837,941494,15272,20769,2444,62588,106809,591507,25346,4360,675108
31,2009,1772124,446342,75492,1492499,338588,38438,0.0739848938784182,75270,25148,11936,0.16371987990454,16208,6358,2745,0.270149808097066,0.103658217075414,137879,57442,19607,0.508701188455008,109226,13733,3830,32773,1325782,20122,13727,1153911,50122,9850,80437,3437,1725,856,33739,5759,3981,1001,45561,815571,30887,59659,5377,933573,15743,19939,2819,64033,107991,594235,24996,5015,677011
31,2010,1799125,453349,77882,1495016,336365,39233,0.0688399013538678,80860,27002,12345,0.15934769947583,16723,6498,3010,0.223562040274931,0.0986664625358329,152300,63031,19921,0.483029188898355,116296,13832,4628,34763,1345776,18776,12672,1158651,53858,10225,89269,3032,1763,904,35030,5586,5706,1171,48990,814954,34944,65694,5688,945119,14903,21510,3329,63720,109186,595678,26911,5484,687006
31,2011,1813061,454754,79706,1497874,334190,38688,0.0650792252287249,80807,26421,12480,0.163452536978094,16289,5818,3178,0.246142719382835,0.0973498986092872,159591,65847,21447,0.488248619566756,121946,14528,5359,37346,1358307,18159,12402,1163684,54386,10471,93744,2681,1718,812,38426,6143,6493,1022,54059,815975,34821,68698,5708,950489,14804,23908,3081,64277,112673,597152,27634,5492,692426
31,2012,1827306,458108,80312,1500559,332660,38404,0.0618657314549348,84140,27827,12812,0.174383062884883,16911,6139,3167,0.227666389844584,0.0967508408502208,167131,68775,21660,0.485540939739565,124295,15083,5610,40151,1369198,17541,12227,1167899,56313,10772,98356,2333,1457,753,39845,6363,7142,1254,56133,816850,35227,71932,5887,954272,14302,24780,2916,64154,113176,598784,28160,5642,697201
31,2013,1841625,459866,82291,1503726,331069,39282,0.0589803748980286,85245,27941,13143,0.167270625375158,16389,5683,2721,0.215652572476223,0.0962769846856143,173750,71127,22707,0.504464172156793,126388,14325,4964,42294,1381759,17378,12258,1172657,57304,10706,102623,2278,1293,621,39881,6260,7597,1181,56450,814329,35652,74507,6003,956419,16069,25574,2655,66203,117611,600619,28481,5840,703152
31,2014,1855617,463167,84151,1506969,329978,40377,0.055590713654561,85425,27944,13228,0.168664783469383,16066,5956,2899,0.190581581212345,0.0939606642786262,180245,73454,22918,0.492946148536553,128491,14652,5371,43078,1392450,17134,12020,1176991,57481,10110,106791,2134,1314,650,36638,5637,8407,1171,53323,819243,35513,77255,5695,965717,15783,26791,2780,66507,120064,601906,28834,5472,708366
32,2000,2000306,512375,75972,1303972,276858,26284,0.125373564410254,132135,40379,12103,0.221444343421224,26851,8458,1832,0.24855898552581,0.195956215085978,393397,146071,31426,0.538615330044178,337151,39869,8645,106949,1487931,19551,11486,1027114,91756,18393,247326,2937,2852,839,35505,6640,13282,1359,61306,659307,55192,147816,11119,940527,23021,34262,3200,65891,136382,508411,44994,9631,733739
32,2001,2072391,557559,91547,1346687,306236,33024,0.114729553290127,134780,44197,16268,0.152777421752839,26887,8461,1062,0.212596510426166,0.172854659987741,425077,157857,37215,0.457469872458446,345406,35173,10439,96874,1514832,11710,5748,1040451,90583,18426,267220,3007,1231,410,41141,5678,9864,992,60550,659961,56779,191224,12263,988117,23741,39386,4162,70621,146574,518190,46570,10298,753075
32,2002,2139794,567917,96021,1369855,303360,34916,0.102186161678689,135557,41493,14908,0.0966216995272685,26725,7865,2782,0.284520348837209,0.169545988197742,458223,168892,37849,0.490231773377142,385214,41457,12776,114984,1571877,17462,10780,1066495,94064,18860,289331,3573,1647,1247,44760,7653,22350,2615,84345,675866,60942,192869,10431,1003318,23596,36914,3948,77963,151801,531570,47638,10183,779880
32,2003,2207574,577312,91758,1392900,300861,32849,0.102593885066144,142087,44396,13449,0.145440695874389,27675,8515,2613,0.154825026511135,0.177823838014051,487022,179109,39188,0.500304624069032,400954,42423,10426,127897,1630262,18133,10963,1092039,97691,19160,307913,2021,3507,830,50644,9934,16032,1351,85370,686646,59219,218892,10455,1049362,23578,46755,2759,72710,159529,544223,50513,10500,810407
32,2004,2301197,600770,121736,1406677,297184,40731,0.100770495535376,158510,48398,24534,0.133047670058918,30431,6897,1765,0.117101193106496,0.169320747924553,527570,194989,40743,0.464819064565522,436650,34503,9219,130418,1700427,23772,12940,1109493,110112,23534,332581,3584,2721,1470,46152,6678,18856,1715,78372,700368,69183,234540,15072,1098803,30110,44846,2878,71154,166001,552207,55971,11669,843535
32,2005,2376017,616495,102407,1426360,294157,28656,0.101131027316508,169524,53955,16381,0.144708309091871,25669,7451,1923,0.174628989632039,0.175243670762874,557370,206361,47785,0.470199446276474,437409,41049,9760,131150,1759522,18795,11178,1132203,115569,18218,351009,2322,3734,217,39497,10957,16135,2062,73144,728238,73405,250746,10677,1159563,33940,52037,3616,69155,169793,565290,60269,9745,875281
32,2006,2495529,634425,95742,1464353,291759,27002,0.0871043566676074,185500,57526,13084,0.119167949820044,32985,8559,2241,0.155232226997359,0.158561216739546,605059,219344,47025,0.42850497330021,499268,44442,10501,135888,1861104,19433,10885,1172594,127974,24426,385715,3613,3397,551,38672,8263,13106,1529,66786,757316,82743,283143,15033,1241955,25207,67646,4256,77951,190369,578966,63625,13466,914346
32,2007,2488917,642684,105101,1466826,293704,29090,0.0927578013136226,181771,56295,16315,0.133824603205104,30060,8441,2515,0.186372404402587,0.166014658004891,602056,227379,51061,0.445090235637166,487752,45075,11259,138704,1846233,19691,11377,1173122,125476,21619,374677,3282,3573,489,40136,9445,15627,1713,72027,753495,77516,269470,12317,1214265,30337,65347,3685,73149,185830,579921,62743,12172,909117
32,2008,2546235,656136,104857,1472553,291202,27994,0.0882658022690438,189412,56904,14614,0.135574510787757,32719,8916,1922,0.165408051663976,0.16266359484701,634928,239043,54947,0.436931549522988,514530,46812,12208,144978,1890099,21929,11615,1181351,132508,23803,395885,3974,4437,540,44173,9708,19127,2012,79967,761588,82774,288191,14430,1253936,30057,74313,3867,74570,198644,584766,66613,13306,932482
32,2009,2545763,659455,107615,1460591,291112,28095,0.0880536719088155,189779,55787,14815,0.135971288388152,30996,8891,1957,0.160496480576003,0.1625126906213,641401,243174,56644,0.441742275236343,506402,44620,11562,141835,1886308,22988,12333,1169479,133992,22105,398227,3850,4576,453,51588,10998,24322,1852,96367,746633,82797,281043,13327,1232987,29807,71593,3604,74092,193513,578284,68009,12100,930176
32,2010,2633331,657485,115137,1466556,272011,27375,0.084359107870397,207007,59291,16770,0.125672569069651,29461,8008,1825,0.171132286995516,0.156726335822403,673637,249552,62116,0.421614473763299,538447,45065,12033,144613,1975846,26750,13781,1194545,147716,21453,424085,4756,5482,500,64664,13612,32613,2101,123742,742361,88913,295046,12559,1263998,31983,78969,3565,70691,202804,588333,73482,11430,981204
32,2011,2673396,662037,128326,1466544,267709,29588,0.0820509602226267,214289,60248,19109,0.12996997471555,29177,7840,2237,0.158411448222309,0.157830033476972,698179,256433,70067,0.426615594222309,548719,43093,12099,151363,2011359,31102,15274,1198835,154041,21337,441746,5144,7307,549,73534,15476,40371,2669,145416,729223,89371,297082,11420,1254055,33054,80508,3419,70159,205429,589775,76740,11428,999863
32,2012,2704204,663187,137006,1462563,262494,31426,0.0786967474752005,219388,60203,19304,0.129893984314861,29833,7624,2154,0.162411118293471,0.155012396015012,717894,260846,76034,0.41657682353695,553838,40694,11928,152781,2041017,35274,17248,1200069,159185,22209,457048,5594,8454,684,83027,17521,44770,2899,163673,714531,89667,302877,11938,1248705,33580,84483,3213,70857,210372,590512,79257,11863,1015227
32,2013,2730066,661816,146016,1458047,257373,33303,0.0763303384707104,224990,60846,21708,0.126414467613951,29725,7237,2296,0.167739212997152,0.152458512098681,734359,262706,79373,0.40081051242696,555923,37020,11003,152521,2068250,37413,18279,1200674,164144,22488,471653,5758,9162,782,86467,19931,47411,2860,173129,698161,88981,307592,11585,1237065,34898,85350,2946,69656,211188,590605,81967,11745,1029691
32,2014,2761584,660701,150827,1455238,252858,33559,0.0754710323245643,229465,60871,23026,0.130060169162945,29753,6877,2445,0.167082813150229,0.150122976802028,752328,264454,82361,0.386152181191071,562853,35169,9948,151886,2100883,39167,19036,1202380,168594,22876,487874,6044,9772,810,80376,20061,45100,2898,164772,689780,90307,321833,11978,1248994,35463,91545,3235,66419,216043,591147,84286,12158,1047772
33,2000,1234816,308841,25880,1174044,289589,21328,0.122683480194615,8383,2220,946,0.182754994742376,3166,1002,89,0.193220338983051,0.125623902536607,21536,7808,2297,0.261380323054332,59950,6138,976,10560,925975,16636,15511,884455,6163,2164,13728,250,422,100,23452,308,514,38,25147,624693,4193,9628,1390,653516,1086,3429,272,57992,64848,456516,2594,1115,477406
33,2001,1223636,292740,23863,1162797,272986,21438,0.12901093557684,8755,2044,55,0.112968502551469,906,0,0,0.292494481236203,0.130384579502098,19597,6643,1546,0.270333213901827,66442,6527,440,11521,930896,10670,9888,889811,6711,906,12954,562,145,104,21527,408,678,0,23056,645030,5346,8123,594,674430,1230,1515,0,58233,64750,457483,2701,501,477415
33,2002,1238917,306948,25499,1174671,284930,21790,0.12037395064869,10527,3031,73,0.106748466257669,2964,1428,738,0.106398274622574,0.122622863247863,20756,7449,2036,0.338204951856946,64700,6529,495,9369,931969,10509,9367,889741,7496,1536,13307,0,752,164,32122,726,1169,0,35027,634183,5763,8990,1154,664403,585,3603,878,59131,67449,456861,3860,642,477325
33,2003,1251572,303857,27709,1183088,281751,23708,0.101836618500415,11100,2897,651,0.190279688216414,2636,891,145,0.407452657299939,0.105468970089154,22649,8747,1941,0.278805914628476,71995,8267,786,10527,947715,10057,8916,901337,8203,1745,13902,0,1074,0,38036,484,1237,390,42344,634562,4378,9147,1063,664988,863,3286,0,66860,72655,462622,2974,862,485644
33,2004,1261970,305153,32741,1188030,279902,25642,0.11328118170397,10575,3406,2023,0.220704410796577,4318,936,431,0.306510851419032,0.117651117529776,26108,9414,2763,0.268867924528302,71154,9287,255,10589,956817,14074,12308,908128,7169,3382,16694,384,347,299,29490,95,1502,136,31966,639839,4773,11618,1685,672635,1009,3182,849,61698,69194,465560,3555,1207,490640
33,2005,1271897,296887,26841,1193013,271184,22577,0.103860972918323,10798,3409,1058,0.149090296495957,5384,1631,355,0.205907172995781,0.105021535875617,24248,8599,1741,0.222772654523283,84819,9812,2320,10015,975010,13610,12535,921829,7389,3753,15649,258,156,215,29890,860,1435,0,32998,651671,5421,11108,2349,688972,548,4874,147,50975,58885,475213,3364,1559,501752
33,2006,1314895,295369,30679,1228397,268495,26083,0.104081007105004,13598,3859,2053,0.177670728251629,3142,494,357,0.145961459614596,0.104913484787284,29442,9050,1078,0.153588670743482,86387,6698,1806,10073,1019526,15590,13779,959902,9739,2648,20392,447,348,467,28551,346,1853,0,31025,670122,7790,14020,1793,711917,2045,2806,494,61060,69058,493530,5807,2232,525647
33,2007,1310254,299444,29972,1223792,269914,25055,0.101098646203062,12543,4166,1530,0.159330543933054,3667,779,375,0.174966945791097,0.103133976852101,30120,10083,1988,0.208780550885814,81117,7957,1778,10145,1010810,14540,12928,953878,8377,2888,20037,217,482,351,29670,805,1235,27,32914,661399,5963,13615,1947,700380,1040,4629,391,57928,67301,491640,3724,1631,519619
33,2008,1312298,298568,29924,1222146,266542,25824,0.093868495749501,11342,3686,1083,0.113748402410079,2913,604,250,0.199786893979755,0.0959403417436991,34164,12313,1907,0.187325581395349,77055,6891,834,9599,1013730,14290,12948,955604,7656,2309,21851,169,471,210,29317,565,1697,33,32658,667275,5510,15145,1771,708121,1153,4873,397,60098,69641,492570,3381,1330,520802
33,2009,1315419,298589,29876,1224257,266478,24558,0.0942754464933934,13734,4330,1364,0.124440594774072,3259,753,198,0.266604737575476,0.0969080073507102,33884,12507,2372,0.221752521287517,77886,7512,1200,10072,1016830,14037,12585,957779,9404,2506,21377,259,540,202,34249,794,1590,55,37910,661051,6583,14581,1740,701635,1172,5333,315,57141,67243,493389,4214,1099,521751
33,2010,1313939,296153,29598,1218208,262577,24238,0.0879479179946552,13953,4132,1350,0.123019070641955,2867,506,120,0.240250361097737,0.0914135474232469,35075,13206,2304,0.220576631259484,79211,7253,907,10406,1017786,14879,13222,955631,9821,2361,21869,334,592,137,37589,764,1975,57,42160,655426,7040,14589,1722,697941,1798,5054,235,58357,68802,490587,4365,1092,521522
33,2011,1315911,290805,31154,1216834,256327,24983,0.0826374726515675,13969,4117,1348,0.133790737564322,2900,692,95,0.252926208651399,0.0869479877809413,36254,13587,2922,0.224962107963157,79056,7128,692,10519,1025106,14571,12906,960507,9852,2208,22667,205,717,72,41354,907,2282,114,46747,653408,7029,14926,1490,696711,1960,5757,299,59765,71076,492903,4169,999,525217
33,2012,1317474,285280,32848,1215137,250685,25960,0.0796655847677533,14798,4240,1562,0.15089952270224,2942,665,108,0.237089201877934,0.0848285431741492,37190,13762,3176,0.208223184656055,81436,7746,1032,11181,1032194,15639,13683,964452,10558,2277,23428,297,697,90,43917,652,2397,88,49180,650136,7844,15395,1478,695762,2086,5702,272,59519,70660,494652,4716,1109,529031
33,2013,1319171,280764,33663,1213337,245057,26285,0.0754013533393571,15490,4612,1437,0.195319849482596,2883,603,100,0.243016759776536,0.0814624673705601,38602,14008,3417,0.228225979028461,83229,7477,901,11817,1038407,16129,14104,968280,10878,2280,24594,394,738,73,45356,629,2289,103,50556,645480,7627,16220,1421,691561,2308,5486,368,60081,71683,496355,5058,1124,531805
33,2014,1321069,275571,34748,1211362,239629,27267,0.0734810330300764,16103,4341,1446,0.170067288908183,2599,406,65,0.192215281114849,0.0791414986926853,40124,14297,3659,0.196033713435796,84843,7744,1079,11601,1045498,16352,14104,971733,11762,2193,25827,412,820,105,41798,685,2296,62,46752,645984,8242,17646,1326,695710,2337,5928,278,59987,72020,497809,5067,1133,534892
34,2000,8416753,2084749,248440,5558050,1241939,67586,0.135946667612131,1125829,334402,86457,0.255236448705471,18538,4707,1015,0.280641268746768,0.180216591132068,1117604,337056,80685,0.411305560808769,1517643,149830,26240,341051,6332004,101223,34684,4316111,791427,13831,780548,38829,23281,523,118949,57938,47689,1076,241006,2750060,454921,458362,7839,3957824,172142,116191,1486,159861,465298,2278711,434540,6291,3331046
34,2001,8289599,1932281,218878,5464410,1149978,45739,0.112789567222052,1101403,313589,88232,0.223396337414263,14981,3984,506,0.275296837238626,0.152911909238842,1140886,318610,73775,0.335905509925529,1552858,131550,20191,297546,6357318,63738,20978,4314432,787814,10997,822276,26259,15489,0,138564,57525,53827,756,271942,2779238,521123,562797,6967,4139238,143981,113994,1209,169491,444623,2259494,447770,4508,3345181
