"STATEFIP","YEAR","tot","wht","wht.child","wht.child.pov","wht.lessHS","blk","blk.child","blk.child.pov","blk.lessHS","amind","amind.child","amind.child.pov","amind.lessHS","latino","latino.child","latino.child.pov","latino.lessHS","foreign","foreign.child","foreign.child.pov","foreign.lessHS","child","child.pov","adult","welf","wht.welf","blk.welf","latino.welf","amind.welf","wht.snap","blk.snap","latino.snap","amind.snap","wht.unemp","blk.unemp","latino.unemp","amind.unemp","wht.emp","blk.emp","latino.emp","amind.emp","blk.singpar","latino.singpar","amind.singpar","wht.singpar"
55,2013,5725352,4736282,955887,119444,0.071318552170863,356777,114768,60618,0.21683439591127,50090,13892,4947,0.141357877933634,354720,142167,50421,0.352450697377617,298514,33035,7164,63378,1315441,257862,4409911,61100,40822,11980,3747,1134,507707,181354,129547,15088,168679,31505,16500,2730,2465743,116744,144219,19870,80556,59188,6867,218709
55,2014,5724692,4733742,955655,117985,0.0705691954179462,356806,114213,58671,0.203129098941227,49786,14108,5606,0.154681788678987,354829,142036,50062,0.369667582434318,295543,32158,7164,63478,1315222,255397,4409470,59627,41645,10511,3773,996,493117,170805,126577,15276,165451,30048,16509,2977,2471416,121241,144772,19613,81484,57060,7314,215810
56,2007,514044,448291,99919,10762,0.0804289634961405,4780,1668,163,0.22304347826087,10633,3761,1109,0.155670867309118,38737,13888,2742,0.289800995024876,17841,2079,491,3392,123936,15655,390108,4476,4010,0,133,310,24729,637,3538,2841,10105,112,1129,471,241482,2200,18500,4167,932,3988,1395,23193
56,2008,522833,453802,100631,11953,0.0761063546964619,4832,1227,619,0.0851063829787234,11813,4934,1198,0.15421826625387,40533,15103,1986,0.294017094017094,19275,2394,304,3899,126293,16758,396540,3858,3406,0,63,366,21595,1172,4552,3631,7656,223,948,321,248996,1876,18583,4252,770,4824,2306,21720
56,2009,533556,461728,102382,12938,0.0708369386447552,5273,1371,936,0.0614543114543115,11792,4124,844,0.162075134168157,41848,14698,2936,0.304623501642986,20107,1842,331,4803,127915,18190,405641,3981,3335,84,246,290,22160,1074,5432,2472,9496,271,1133,451,253434,2274,20161,4637,661,4478,1572,21371
56,2010,556787,479049,106341,13731,0.0665903285475205,4119,960,537,0.0985794231597073,13213,4760,1390,0.171703083836975,47924,18365,3876,0.225452028722208,19748,2446,922,3324,135040,20009,421747,3621,2896,69,211,340,26591,1113,8129,2929,12049,187,1532,837,257306,1623,19878,5018,434,5160,1533,21657
56,2011,564188,484902,106751,14135,0.0657215421124583,4080,884,406,0.146287238772788,13564,4929,1646,0.171272351115709,49908,19650,4947,0.199983123787022,20527,3159,1244,2890,136107,21862,428081,4136,3302,154,356,265,28424,1162,7728,3612,13430,281,1608,1201,256432,1840,20375,4852,263,5416,1804,22533
56,2012,569380,486329,106467,15528,0.0651187322146992,4732,796,128,0.134909596662031,12808,4488,1866,0.172388170604845,52146,18652,4810,0.212284898526121,21530,3359,846,3161,135506,23003,433874,4299,3430,129,314,222,32733,1650,7124,3502,13599,230,2038,1096,254498,2376,22629,4887,447,6223,1834,24674
56,2013,575535,487516,106712,14804,0.0624163238480076,5606,1359,175,0.0982785602503912,12191,4052,1396,0.174104432301154,54440,19270,5299,0.230195368763157,22176,3433,699,3580,137704,22443,437831,4181,3294,112,350,226,33534,1107,5553,3582,13141,245,2093,964,255836,3132,24040,4558,328,6173,1715,25931
56,2014,575251,488084,107033,13851,0.0607384789783064,5610,1397,168,0.0899182561307902,12405,4390,1727,0.156240463838877,54092,19106,5530,0.236994007132615,23288,3113,733,4115,137048,21894,438203,4017,3169,102,341,238,33016,1175,6925,3609,13019,158,1979,1062,255981,2460,23896,4411,435,6114,1799,24917
